Word Length,Rank,Quant SVD BLEU (Range-Based),Iterative Quant SVD BLEU (Range-Based),Compression Ratio
4,432,41.451432721271864,40.24860064415502,4.7407407407407405
4,448,42.13716853892025,40.90672642549855,4.571428571428571
4,464,41.353104614427885,40.80663642353443,4.413793103448276
4,480,41.60562812820465,41.02391150079126,4.266666666666667
4,496,41.32534269869432,41.447067806405805,4.129032258064516
4,512,41.393954355539755,40.37710020757028,4.0
6,64,17.73832860486633,17.497847551396767,21.333333333333332
6,80,22.509919685788056,21.94763584549265,17.066666666666666
6,96,25.526503161278608,25.709710570754986,14.222222222222221
6,112,28.786033980577642,28.582170249906497,12.19047619047619
6,128,32.77137415585762,32.04969832405888,10.666666666666666
6,144,34.200118130931386,33.44697788722874,9.481481481481481
6,160,35.90396677780358,35.42882549978311,8.533333333333333
6,176,36.99203242617334,36.40106040555436,7.757575757575758
6,192,38.96505249463375,38.64186983816442,7.111111111111111
6,208,39.254418711327446,39.66445436138065,6.564102564102564
6,224,40.032236049334614,39.40168232390349,6.095238095238095
6,240,40.83229498562863,40.00210930517315,5.688888888888889
6,256,41.2632880498316,40.541375841059335,5.333333333333333
6,272,40.761894451956,41.17605249723135,5.019607843137255
6,288,39.72121510251427,38.47654670688316,4.7407407407407405
6,304,39.55793487827478,39.92161733819413,4.491228070175438
6,320,39.929586358498184,39.67785942361536,4.266666666666667
6,336,40.75948216599001,39.91753533320696,4.063492063492063
6,352,40.255257381786194,40.58884569560669,3.878787878787879
6,368,40.46228707588871,40.776917970894345,3.710144927536232
6,384,40.95998673328015,40.575098043779086,3.5555555555555554
6,400,40.80234674067718,40.018274468206286,3.4133333333333336
6,416,40.396198325333415,41.189286637742896,3.282051282051282
6,432,40.6410439039346,40.305813960990285,3.1604938271604937
6,448,41.03111494487711,40.86642236310828,3.0476190476190474
6,464,40.795343703941505,41.058560762823085,2.942528735632184
6,480,40.65886669635246,40.91335251970736,2.8444444444444446
6,496,40.70617165918006,41.474999584963896,2.752688172043011
6,512,40.864502322612864,41.18881454682222,2.6666666666666665
8,64,16.904642182017962,17.4350894583433,16.0
8,80,22.192816531761434,22.187991563576414,12.8
8,96,25.730792517356015,25.56359857875723,10.666666666666666
8,112,28.91889404483837,28.776459583128005,9.142857142857142
8,128,32.29541572495238,32.36687900275923,8.0
8,144,34.37454579479117,34.107949565874804,7.111111111111111
8,160,36.778744593057276,36.45391860271563,6.4
8,176,37.69861559714427,37.652642132674394,5.818181818181818
8,192,37.93848030281725,38.398388601852275,5.333333333333333
8,208,39.41428360873576,39.31689998156671,4.923076923076923
8,224,39.635277064069676,39.78391868246397,4.571428571428571
8,240,41.310986601847254,40.5265401174858,4.266666666666667
8,256,40.985149935249936,40.86703041094798,4.0
8,272,40.598698742026166,40.73168933489189,3.764705882352941
8,288,39.259819850266744,38.87052834379018,3.5555555555555554
8,304,40.08636061450054,39.97995377815847,3.3684210526315788
8,320,40.033018248978735,40.44145478720659,3.2
8,336,40.445356757442326,40.00720035764916,3.0476190476190474
8,352,40.765220513396834,40.664382431606164,2.909090909090909
8,368,40.78036501618546,40.68690230575622,2.782608695652174
8,384,40.548848937389835,40.748837451812406,2.6666666666666665
8,400,40.79263307237042,40.686390027502256,2.56
8,416,41.05794081063564,41.08456578831573,2.4615384615384617
8,432,40.487094541438225,40.67370399529667,2.3703703703703702
8,448,41.63567122265033,41.60826567356592,2.2857142857142856
8,464,41.517883386709606,41.41745244931068,2.206896551724138
8,480,40.9541777598657,40.95909818197087,2.1333333333333333
8,496,41.0618162572933,41.203820595352596,2.064516129032258
8,512,41.0618162572933,41.20579166660745,2.0
