Layer,Tile Size,Steps,MSE,Memory Footprint (Bytes),Compression Ratio,BLEU Score,Character F-score
0,32,6,0.0015024589374661446,1199232.0,2.6231187960294586,39.96893018444124,0.2651134455418006
1,32,6,0.0010824743658304214,1199232.0,2.6231187960294586,38.65899767748687,0.2660312356771995
2,32,6,0.0012190714478492737,1199232.0,2.6231187960294586,33.7095453019642,0.2625631953250267
3,32,6,0.0014303806237876415,1199232.0,2.6231187960294586,28.543375828699734,0.2619780420862142
4,32,6,0.001496101263910532,1199232.0,2.6231187960294586,22.30774999279187,0.25844262371300974
5,32,6,0.0015210984274744987,1199232.0,2.6231187960294586,18.808342857016,0.25334281514008017
