Word Length,Rank,Quant SVD BLEU (Range-Based),Iterative Quant SVD BLEU (Range-Based),Compression Ratio
3,416,29.82471238810378,31.570210034057293,6.564102564102564
3,432,29.341833438605068,31.646027524727444,6.320987654320987
3,448,29.401525519852807,31.698504680777834,6.095238095238095
3,464,29.464076963995662,31.30608732664125,5.885057471264368
3,480,29.378784301696054,31.37702725602518,5.688888888888889
3,496,29.354061953151827,30.84582273619409,5.505376344086022
3,512,29.298330854767045,30.714561561733618,5.333333333333333
4,64,19.80538785574494,19.79603201341186,32.0
4,80,21.75604393574443,21.57026486965452,25.6
4,96,23.773019283169454,23.34759654454278,21.333333333333332
4,112,24.90106804062617,25.72149685605622,18.285714285714285
4,128,26.00299366113879,26.11502337009557,16.0
4,144,27.29924747057522,27.77188206014764,14.222222222222221
4,160,29.15792524079871,28.32078923636685,12.8
4,176,28.59271590401268,28.589313521859072,11.636363636363637
4,192,29.280242965211006,29.160865589935376,10.666666666666666
4,208,29.959691840255907,29.081093929845952,9.846153846153847
4,224,30.374708364099217,28.93941760519058,9.142857142857142
4,240,30.296871801915465,28.972645552858996,8.533333333333333
4,256,30.358117418573993,29.620544504301172,8.0
4,272,30.508427334813586,31.081725064398114,7.529411764705882
4,288,29.36429282280859,31.286452835800237,7.111111111111111
4,304,30.186117536714697,31.323834870337038,6.7368421052631575
4,320,30.967280646525996,31.532055724336377,6.4
4,336,30.79598757233613,32.11664378319015,6.095238095238095
4,352,30.97759790533448,32.11209699469504,5.818181818181818
4,368,30.856180413635002,31.952107405710255,5.565217391304348
4,384,31.186027523569415,32.046618803886886,5.333333333333333
4,400,31.664738722793295,32.091231304599795,5.12
4,416,31.417726133491445,32.10830517510776,4.923076923076923
4,432,31.279123398712823,32.12198861500673,4.7407407407407405
4,448,31.310993703669904,32.437455544101276,4.571428571428571
4,464,31.148797492454573,32.47747377022412,4.413793103448276
4,480,31.138867955695847,31.889507354845563,4.266666666666667
4,496,31.11898178829133,32.48425347534892,4.129032258064516
4,512,30.906959350631098,31.697344776718538,4.0
6,64,20.210402479638887,20.38780893817555,21.333333333333332
6,80,21.43730221189161,22.217351841280085,17.066666666666666
6,96,23.477442672099567,23.372894142910518,14.222222222222221
6,112,25.307545962505245,25.19862653656537,12.19047619047619
6,128,26.296720346269463,26.27564502590608,10.666666666666666
6,144,27.70640725120709,28.16270206143137,9.481481481481481
6,160,29.205994664622736,29.273748523140174,8.533333333333333
6,176,28.91249509982032,29.461306277883253,7.757575757575758
6,192,29.684595774194023,29.835976828184517,7.111111111111111
6,208,30.480609007596282,30.435332931473063,6.564102564102564
6,224,30.041527274340368,30.430002611989714,6.095238095238095
6,240,30.043474210995395,30.073567965603697,5.688888888888889
6,256,30.11469655864164,30.68224494459072,5.333333333333333
6,272,30.073213063891398,30.054528555994693,5.019607843137255
6,288,30.32891748514438,30.651035505091397,4.7407407407407405
6,304,30.431149398147966,30.085067970396302,4.491228070175438
6,320,30.97030983672302,30.554897329721648,4.266666666666667
6,336,30.833789431995207,31.18345999783443,4.063492063492063
6,352,31.18611371364664,31.292021790248402,3.878787878787879
6,368,30.310878327040086,31.067465209945393,3.710144927536232
