NZr,NZc,Tr,Tc,MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s)
5,56,16,2,0.0029774437747286356,26,81640.0,39936,1456,0.4786652603317672,5.485714285714286,4.786652603317672,8.343199999999998e-06
5,64,16,2,0.0029561854827038917,24,81504.0,39936,1536,0.479446792162889,5.2,4.79446792162889,8.3296e-06
5,72,16,2,0.002994640216520903,22,80344.0,39424,1584,0.47998441609038667,4.977777777777778,4.7998441609038665,8.2136e-06
5,80,16,2,0.002943695584144058,22,85976.0,42240,1760,0.4812687995624829,4.8,4.8,8.8e-06
5,88,16,2,0.002957663578255227,21,87444.0,43008,1848,0.48195795418889237,4.654545454545455,4.654545454545455,9.239999999999998e-06
5,96,16,2,0.0029455792542471544,21,92820.0,45696,2016,0.48298313110387686,4.533333333333334,4.533333333333334,1.0079999999999998e-05
5,12,16,8,0.0029938992908121785,40,113920.0,56320,480,0.48672566371681414,23.466666666666665,4.867256637168142,1.15712e-05
5,14,16,8,0.0029899156499758072,34,105536.0,52224,476,0.4865831842576029,21.942857142857143,4.8658318425760285,1.0732800000000002e-05
5,16,16,8,0.002969710374321981,30,100800.0,49920,480,0.48658764815970057,20.8,4.865876481597006,1.0259199999999998e-05
5,18,16,8,0.002962546192242739,27,97632.0,48384,486,0.48664306404892177,19.91111111111111,4.8664306404892175,9.942400000000002e-06
5,20,16,8,0.002971904313949372,24,92928.0,46080,480,0.4864864864864865,19.2,4.864864864864865,9.472e-06
5,22,16,8,0.0029774518868117415,22,90816.0,45056,484,0.4865238424326192,18.61818181818182,4.865238424326192,9.260800000000001e-06
5,24,16,8,0.0029455792542471544,21,92064.0,45696,504,0.48687350835322196,18.133333333333336,4.868735083532219,9.3856e-06
5,6,16,16,0.00298468188750836,44,125048.0,61952,264,0.48842636392305266,46.93333333333333,4.884263639230527,1.2684e-05
5,7,16,16,0.002976240533088655,37,114626.0,56832,259,0.4881719321754368,43.885714285714286,4.881719321754368,1.16418e-05
5,8,16,16,0.0029606097955095605,33,110682.0,54912,264,0.4882194996176894,41.6,4.882194996176894,1.12474e-05
5,9,16,16,0.0029664559810755327,29,104690.0,51968,261,0.4880449277812212,39.82222222222222,4.880449277812212,1.06482e-05
5,10,16,16,0.002966402598501629,25,96650.0,48000,250,0.4875967574815627,38.4,4.875967574815627,9.844200000000001e-06
5,11,16,16,0.0029528814533280436,23,94806.0,47104,253,0.48762914346052716,37.23636363636364,4.876291434605272,9.659799999999999e-06
5,12,16,16,0.0029455792542471544,21,91938.0,45696,252,0.48752800597460794,36.26666666666667,4.875280059746079,9.373e-06
5,3,16,32,0.0029917555432329803,45,127755.0,63360,225,0.4890889020973083,56.32000000000001,4.890889020973083,1.2954699999999998e-05
5,4,16,32,0.00295592457870825,34,113934.0,56576,170,0.4888789036171647,66.56,4.888789036171647,1.1572599999999998e-05
5,5,16,32,0.0029773530327693786,26,100438.0,49920,130,0.4883106720140859,76.8,4.883106720140859,1.0223e-05
5,6,16,32,0.0029455792542471544,21,91875.0,45696,126,0.48785591510350496,72.53333333333335,4.8785591510350494,9.366700000000001e-06
5,2,16,64,0.0029646851558543887,34,113883.0,56576,170,0.48909444564512644,66.56,4.8909444564512645,1.15675e-05
5,3,16,64,0.0029455792542471544,21,91843.5,45696,105,0.4880200351362464,87.04,4.880200351362464,9.363550000000001e-06
5,1,16,192,0.0029455792542471544,21,91822.5,45696,105,0.48812950985157216,87.04,4.8812950985157215,9.361449999999998e-06
6,48,16,2,0.0029856575804898017,25,78500.0,38400,1200,0.4782543715438649,6.4,4.782543715438649,8.0292e-06
6,56,16,2,0.002969367871392089,22,74712.0,36608,1232,0.4785109275332009,5.942857142857143,4.785109275332009,7.6504e-06
6,64,16,2,0.0029683534858308365,20,73040.0,35840,1280,0.4789394911267907,5.6,4.789394911267907,7.4832e-06
6,72,16,2,0.002958595414538435,19,74252.0,36480,1368,0.4797222660564936,5.333333333333334,4.797222660564936,7.6044e-06
6,80,16,2,0.0029664970087299493,18,74952.0,36864,1440,0.48035025539455856,5.12,4.803502553945585,7.674399999999999e-06
6,88,16,2,0.0029310863367654726,18,79560.0,39168,1584,0.4814632707247517,4.945454545454545,4.814632707247517,8.1352e-06
6,96,16,2,0.00291563071758876,18,84168.0,41472,1728,0.4824569567240577,4.8,4.8,8.64e-06
6,12,16,8,0.0029776460976332505,34,105536.0,52224,408,0.4865831842576029,25.6,4.8658318425760285,1.0732800000000002e-05
6,14,16,8,0.0029685046362038082,29,97440.0,48256,406,0.48629474363108677,23.771428571428572,4.862947436310868,9.923199999999998e-06
6,16,16,8,0.002992838163246456,25,90400.0,44800,400,0.48594238111766747,22.4,4.859423811176675,9.219200000000001e-06
6,18,16,8,0.0029606993196744764,23,89056.0,44160,414,0.48608665022895386,21.333333333333336,4.8608665022895385,9.0848e-06
6,20,16,8,0.0029350553928254226,21,86688.0,43008,420,0.4860759493670886,20.48,4.860759493670886,8.848e-06
6,22,16,8,0.002936217005635488,19,83296.0,41344,418,0.48589695374200825,19.78181818181818,4.858969537420083,8.508799999999999e-06
6,24,16,8,0.00291563071758876,18,83520.0,41472,432,0.48612153038259565,19.2,4.861215303825956,8.5312e-06
6,6,16,16,0.002975146841717936,36,111528.0,55296,216,0.4879632897987999,51.2,4.879632897987999,1.1332e-05
6,7,16,16,0.002988628756641296,30,100620.0,49920,210,0.48744287778775924,47.542857142857144,4.8744287778775925,1.0241200000000001e-05
6,8,16,16,0.002996985946801267,27,97470.0,48384,216,0.48743728717938384,44.8,4.874372871793838,9.9262e-06
6,9,16,16,0.002996075859088405,24,92784.0,46080,216,0.4872272035188631,42.66666666666667,4.872272035188631,9.4576e-06
6,10,16,16,0.0029603497822119746,22,90684.0,45056,220,0.4872183052900212,40.96,4.872183052900212,9.247600000000001e-06
6,11,16,16,0.0029297341892695642,20,87560.0,43520,220,0.487062404870624,39.56363636363636,4.87062404870624,8.9352e-06
6,12,16,16,0.00291563071758876,18,83412.0,41472,216,0.48673771184451436,38.4,4.867377118445144,8.520399999999999e-06
6,3,16,32,0.002999583748757723,37,114515.0,56832,222,0.48863782919342774,51.2,4.886378291934277,1.16307e-05
6,4,16,32,0.0029890852730989586,28,100996.0,50176,168,0.4881503677472078,59.733333333333334,4.881503677472078,1.02788e-05
6,5,16,32,0.0029355757311003428,23,94737.0,47104,138,0.487977706181562,68.26666666666665,4.87977706181562,9.6529e-06
6,6,16,32,0.00291563071758876,18,83358.0,41472,108,0.48704638872577805,76.8,4.87046388725778,8.515e-06
6,2,16,64,0.00297828097384143,27,97348.5,48384,162,0.48803465788451744,59.733333333333334,4.880346578845175,9.914049999999999e-06
6,3,16,64,0.00291563071758876,18,83331.0,41472,108,0.48720087402934575,76.8,4.872008740293458,8.5123e-06
6,1,16,192,0.00291563071758876,18,83313.0,41472,108,0.48730391868867867,76.8,4.873039186886786,8.510500000000003e-06
7,48,16,2,0.0029391811491465943,21,71316.0,34944,1008,0.47797778628877824,6.933333333333333,4.779777862887783,7.3107999999999995e-06
7,56,16,2,0.0029875057758470486,18,65736.0,32256,1008,0.4776685226868854,6.4,4.776685226868854,6.7528e-06
7,64,16,2,0.002925979727145347,17,66436.0,32640,1088,0.4783959664653808,6.0,4.783959664653808,6.8228e-06
7,72,16,2,0.0029984252788920534,15,62460.0,30720,1080,0.4781174126875428,5.688888888888889,4.781174126875428,6.4252e-06
7,80,16,2,0.0029338001760438937,15,66300.0,32640,1200,0.47935146566410153,5.44,4.793514656641015,6.8092e-06
7,88,16,2,0.0029003282984051957,15,70140.0,34560,1320,0.4804537618862259,5.236363636363637,4.804537618862259,7.1932e-06
7,96,16,2,0.0029968173644577926,14,69048.0,34048,1344,0.4806324110671937,5.066666666666666,4.8063241106719365,7.084e-06
7,12,16,8,0.002976057395443354,28,94080.0,46592,336,0.48598130841121495,27.73333333333333,4.859813084112149,9.5872e-06
