NZr,NZc,Tr,Tc,MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s)
48,8,2,16,0.006964530550014829,45,93847.5,46080,8640,0.48180929427694624,1.0666666666666664,1.0666666666666664,4.3200000000000007e-05
48,9,2,16,0.006932912482016242,41,88129.5,43296,7872,0.48148663000506,1.1,1.1,3.936e-05
48,10,2,16,0.00694498937853108,37,81899.5,40256,7104,0.48100464204847565,1.1333333333333335,1.1333333333333335,3.551999999999999e-05
48,11,2,16,0.006971014207487809,34,77435.0,38080,6528,0.4806442248223459,1.1666666666666665,1.1666666666666665,3.2640000000000006e-05
48,12,2,16,0.006967627118140483,32,74928.0,36864,6144,0.4805005213764338,1.2,1.2,3.072e-05
48,3,2,32,0.0070355050648119935,61,119361.75,58560,11712,0.48335276456568615,1.0,1.0,5.856e-05
48,4,2,32,0.006959396722117279,47,97983.25,48128,9024,0.48236411334474233,1.0666666666666664,1.0666666666666664,4.512000000000001e-05
48,5,2,32,0.006928390672942638,38,84084.5,41344,7296,0.4814355498885027,1.1333333333333335,1.1333333333333335,3.647999999999999e-05
48,6,2,32,0.006967627118140483,32,74904.0,36864,6144,0.4806508814018984,1.2,1.2,3.072e-05
48,2,2,64,0.006976444688299807,47,97965.625,48128,9024,0.48244933657953465,1.0666666666666664,1.0666666666666664,4.512000000000001e-05
48,3,2,64,0.006967627118140483,32,74892.0,36864,6144,0.48072609670857025,1.2,1.2,3.072e-05
56,48,2,2,0.006993332233323234,39,86736.0,42432,8736,0.4793059822880896,0.9714285714285713,0.9714285714285713,4.368000000000001e-05
56,56,2,2,0.0069827063382117095,36,82368.0,40320,8064,0.4790874524714829,1.0,1.0,4.032e-05
56,64,2,2,0.006971241919833208,34,79968.0,39168,7616,0.47906066536203523,1.0285714285714287,1.0285714285714287,3.8079999999999995e-05
56,72,2,2,0.006887573956111233,33,79728.0,39072,7392,0.4792934249263984,1.0571428571428572,1.0571428571428572,3.696e-05
56,80,2,2,0.006880977134364519,32,79360.0,38912,7168,0.4794952681388013,1.0857142857142859,1.0857142857142859,3.5839999999999996e-05
56,88,2,2,0.0069396234203526795,31,78864.0,38688,6944,0.4796667327911129,1.1142857142857143,1.1142857142857143,3.472e-05
56,96,2,2,0.0069123656724810086,31,80848.0,39680,6944,0.4801548886737657,1.1428571428571428,1.1428571428571428,3.472e-05
56,12,2,8,0.006965739222751896,52,115180.0,56576,11648,0.48367130595356156,0.9714285714285713,0.9714285714285713,5.8240000000000005e-05
56,14,2,8,0.006976889589219277,45,102555.0,50400,10080,0.48300382378027157,1.0,1.0,5.04e-05
56,16,2,8,0.006908817299200045,41,96063.0,47232,9184,0.48267334321189515,1.0285714285714287,1.0285714285714287,4.5919999999999994e-05
56,18,2,8,0.006944589540223824,37,89059.0,43808,8288,0.48219612332280326,1.0571428571428572,1.0571428571428572,4.144e-05
56,20,2,8,0.006968568151951719,34,84014.0,41344,7616,0.48183110738176815,1.0857142857142859,1.0857142857142859,3.8079999999999995e-05
56,22,2,8,0.006955599311342307,32,81120.0,39936,7168,0.48166730991895024,1.1142857142857143,1.1142857142857143,3.584e-05
56,24,2,8,0.0069123656724810086,31,80569.0,39680,6944,0.4817814256747733,1.1428571428571428,1.1428571428571428,3.472e-05
56,6,2,16,0.006967628549495393,57,126169.5,62016,12768,0.48464577236121803,0.9714285714285713,0.9714285714285713,6.384000000000001e-05
56,7,2,16,0.006915080300948763,49,111597.5,54880,10976,0.48399543167577247,1.0,1.0,5.488e-05
56,8,2,16,0.00695720530983304,43,100684.5,49536,9632,0.4833888745224515,1.0285714285714287,1.0285714285714287,4.815999999999999e-05
56,9,2,16,0.00691653240237607,39,93814.5,46176,8736,0.48297971372239334,1.0571428571428572,1.0571428571428572,4.368e-05
56,10,2,16,0.006987800923963755,35,86432.5,42560,7840,0.48240568096163766,1.0857142857142859,1.0857142857142859,3.919999999999999e-05
56,11,2,16,0.006913868248166827,33,83605.5,41184,7392,0.48226236131034284,1.1142857142857143,1.1142857142857143,3.696e-05
56,12,2,16,0.0069123656724810086,31,80522.5,39680,6944,0.4820535871565763,1.1428571428571428,1.1428571428571428,3.472e-05
56,3,2,32,0.006966404464771474,59,130552.25,64192,13216,0.4850380730556862,0.9714285714285713,0.9714285714285713,6.608000000000002e-05
56,4,2,32,0.00693506644154846,45,105333.75,51840,10080,0.4839172654567179,1.0285714285714287,1.0285714285714287,5.039999999999999e-05
56,5,2,32,0.00695860442467023,36,88875.0,43776,8064,0.48282175433178554,1.0857142857142859,1.0857142857142859,4.0319999999999993e-05
56,6,2,32,0.0069123656724810086,31,80499.25,39680,6944,0.4821897832394088,1.1428571428571428,1.1428571428571428,3.472e-05
56,2,2,64,0.006984913055656429,45,105316.875,51840,10080,0.48399350660717894,1.0285714285714287,1.0285714285714287,5.039999999999999e-05
56,3,2,64,0.0069123656724810086,31,80487.625,39680,6944,0.4822579101448263,1.1428571428571428,1.1428571428571428,3.472e-05
64,48,2,2,0.006947269287547734,39,96720.0,47424,9984,0.48140328081858047,0.95,0.95,4.992e-05
64,56,2,2,0.006918930788054395,36,91584.0,44928,9216,0.48115147361206306,0.975,0.975,4.608e-05
64,64,2,2,0.0069050549269827595,34,88672.0,43520,8704,0.48107534488857445,1.0,1.0,4.352e-05
64,72,2,2,0.006964047140923259,32,85504.0,41984,8192,0.4809384164222874,1.025,1.025,4.096e-05
64,80,2,2,0.0069564259942726135,31,84816.0,41664,7936,0.48106410493256974,1.05,1.05,3.968e-05
64,88,2,2,0.006878965290870825,31,86800.0,42656,7936,0.4814881704894347,1.075,1.075,3.968e-05
