NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s),DSP Usage,Simulated Ncycles,Simulated Execution Time (s),BRAM Usage
24,12,2,16,85.5,0.0053949623853231,7,54292.0,26880,168,0.4728065855202983,24.0,4.728065855202983,5.6852e-06,720,193,1.2866666666666667e-06,144
24,3,2,32,85.41,0.0059709552910884,10,46780.0,23040,240,0.46696392379408186,14.4,4.669639237940818,4.9340000000000005e-06,1360,260,1.7333333333333334e-06,272
24,4,2,32,85.55,0.0058540075763504,8,45616.0,22528,192,0.46761873131849885,17.6,4.676187313184989,4.817599999999999e-06,1360,211,1.4066666666666666e-06,272
24,5,2,32,85.79,0.0056837225672771,7,47082.0,23296,168,0.46928004512308125,20.8,4.692800451230813,4.9642e-06,1360,187,1.2466666666666667e-06,272
24,6,2,32,85.5,0.0053949623853231,7,54250.0,26880,168,0.47315613448336563,24.0,4.731561344833656,5.681e-06,1360,188,1.2533333333333333e-06,272
24,2,2,64,85.35000000000001,0.0058743730957876,8,45592.0,22528,192,0.46785180262502074,17.6,4.678518026250208,4.8152e-06,2640,210,1.4e-06,528
24,3,2,64,85.5,0.0053949623853231,7,54229.0,26880,168,0.47333110285442603,24.0,4.733311028544261,5.6789e-06,2640,186,1.24e-06,528
24,1,2,192,85.5,0.0053949623853231,7,54215.0,26880,168,0.47344782034346106,24.0,4.734478203434611,5.6775e-06,7760,186,1.24e-06,1552
32,48,2,2,85.44,0.0058092276317384,7,36960.0,17920,336,0.4534412955465587,8.0,4.534412955465587,3.952e-06,160,378,2.52e-06,32
32,56,2,2,85.17,0.0059107900508363,6,34752.0,16896,336,0.4528301886792453,7.542857142857143,4.528301886792453,3.7312000000000004e-06,160,377,2.513333333333333e-06,32
32,64,2,2,85.47,0.0054776255267573,7,44128.0,21504,448,0.46058944482522274,7.2,4.6058944482522275,4.6688e-06,160,490,3.2666666666666666e-06,32
32,72,2,2,85.22999999999999,0.0056793915028299,6,40896.0,19968,432,0.45949926362297494,6.933333333333333,4.594992636229749,4.3456e-06,160,473,3.1533333333333334e-06,32
32,80,2,2,85.24000000000001,0.005607558784633,6,43968.0,21504,480,0.4621733149931224,6.72,4.621733149931224,4.652800000000001e-06,160,521,3.4733333333333333e-06,32
32,88,2,2,85.24000000000001,0.0055650052677109,6,47040.0,23040,528,0.4645161290322581,6.545454545454545,4.645161290322581,4.96e-06,160,569,3.793333333333333e-06,32
32,96,2,2,85.3,0.0055504372250172,6,50112.0,24576,576,0.4665856622114216,6.4,4.665856622114216,5.267200000000001e-06,160,617,4.1133333333333335e-06,32
32,12,2,8,85.64,0.0058205043925821,9,46872.0,23040,288,0.4660948373523224,12.0,4.660948373523224,4.9431999999999995e-06,400,314,2.0933333333333333e-06,80
32,14,2,8,85.48,0.0057736012169356,8,45760.0,22528,256,0.46622516556291393,13.2,4.66225165562914,4.831999999999999e-06,400,283,1.8866666666666667e-06,80
32,16,2,8,85.57000000000001,0.0055525208400292,8,49856.0,24576,256,0.46886446886446886,14.4,4.688644688644689,5.241599999999999e-06,400,285,1.9e-06,80
32,18,2,8,85.32,0.0058901232455998,6,40464.0,19968,192,0.46411305317962065,15.6,4.641130531796207,4.3024000000000005e-06,400,221,1.4733333333333333e-06,80
32,20,2,8,85.35000000000001,0.0057447879532844,6,43536.0,21504,192,0.4665046858729608,16.8,4.665046858729608,4.609600000000001e-06,400,223,1.4866666666666667e-06,80
32,22,2,8,85.45,0.0056314853044819,6,46608.0,23040,192,0.4685974617637488,18.0,4.685974617637488,4.9168e-06,400,225,1.5e-06,80
32,24,2,8,85.3,0.0055504372250172,6,49680.0,24576,192,0.4704441041347626,19.2,4.704441041347626,5.224000000000001e-06,400,227,1.5133333333333334e-06,80
32,6,2,16,85.15,0.0059380284746844,9,46764.0,23040,288,0.4671154002108507,12.0,4.671154002108507,4.9324e-06,720,309,2.06e-06,144
32,7,2,16,85.48,0.0056892589230268,9,51372.0,25344,288,0.46992509085515094,13.2,4.69925090855151,5.3931999999999995e-06,720,310,2.0666666666666666e-06,144
32,8,2,16,85.55,0.0058877292963631,7,43540.0,21504,224,0.4664642082429501,14.4,4.664642082429501,4.61e-06,720,245,1.6333333333333333e-06,144
32,9,2,16,85.6,0.0059664594950522,6,40392.0,19968,192,0.4648910411622276,15.6,4.648910411622277,4.2952e-06,720,213,1.42e-06,144
32,10,2,16,85.28999999999999,0.0058004590797356,6,43464.0,21504,192,0.46723448635494524,16.8,4.672344863549452,4.6024e-06,720,214,1.4266666666666666e-06,144
32,11,2,16,85.33,0.0056543062272607,6,46536.0,23040,192,0.4692846667752974,18.0,4.692846667752974,4.9095999999999995e-06,720,215,1.4333333333333333e-06,144
32,12,2,16,85.3,0.0055504372250172,6,49608.0,24576,192,0.4710933905842662,19.2,4.710933905842662,5.216800000000001e-06,720,216,1.44e-06,144
32,3,2,32,85.57000000000001,0.0058392363371976,10,51900.0,25600,320,0.4700697759823724,12.0,4.700697759823724,5.446e-06,1360,340,2.266666666666667e-06,272
32,4,2,32,85.59,0.0059476433936248,7,43498.0,21504,224,0.4668895740153719,14.4,4.668895740153719,4.6058e-06,1360,242,1.6133333333333333e-06,272
32,5,2,32,85.39,0.0058295833171082,6,43428.0,21504,192,0.4676002435417935,16.8,4.676002435417935,4.5988e-06,1360,210,1.4e-06,272
32,6,2,32,85.3,0.0055504372250172,6,49572.0,24576,192,0.4714187063607765,19.2,4.714187063607765,5.2131999999999995e-06,1360,211,1.4066666666666666e-06,272
32,2,2,64,85.32,0.0059641019469333,7,43477.0,21504,224,0.4671025479505615,14.4,4.671025479505615,4.6037e-06,2640,241,1.6066666666666666e-06,528
32,3,2,64,85.3,0.0055504372250172,6,49554.0,24576,192,0.4715815327934912,19.2,4.715815327934912,5.2114e-06,2640,209,1.3933333333333333e-06,528
32,1,2,192,85.3,0.0055504372250172,6,49542.0,24576,192,0.47169014625158345,19.2,4.7169014625158345,5.2102e-06,7760,209,1.3933333333333333e-06,1552
8,48,4,2,85.17,0.0057486240437567,12,50880.0,24576,576,0.4598802395209581,6.4,4.598802395209581,5.344e-06,240,599,3.993333333333333e-06,48
8,56,4,2,85.15,0.0055596058958945,12,57024.0,27648,672,0.4640171858216971,6.171428571428572,4.640171858216971,5.9584e-06,240,695,4.633333333333334e-06,48
8,64,4,2,85.57000000000001,0.0054263699107786,12,63168.0,30720,768,0.4673807205452775,6.0,4.673807205452775,6.5728e-06,240,791,5.273333333333333e-06,48
8,72,4,2,85.2,0.0053085941041849,12,69312.0,33792,864,0.4701691896705254,5.866666666666667,4.701691896705254,7.187199999999999e-06,240,887,5.913333333333333e-06,48
8,80,4,2,85.22,0.0055949173632798,10,62880.0,30720,800,0.46943765281173594,5.76,4.69437652811736,6.544e-06,240,821,5.473333333333333e-06,48
8,88,4,2,85.24000000000001,0.0057623081664268,9,61200.0,29952,792,0.4697616060225847,5.672727272727273,4.697616060225847,6.375999999999999e-06,240,812,5.413333333333334e-06,48
8,96,4,2,85.31,0.0057446494219469,9,65808.0,32256,864,0.47179967236133863,5.6,4.717996723613386,6.8368e-06,240,884,5.893333333333333e-06,48
8,12,4,8,85.33,0.0059717300521534,14,58352.0,28672,168,0.4707118465983714,25.6,4.707118465983714,6.0912e-06,480,195,1.3e-06,96
8,14,4,8,85.46000000000001,0.0058218710884166,13,60840.0,29952,182,0.4724290220820189,24.685714285714287,4.72429022082019,6.34e-06,480,208,1.3866666666666666e-06,96
8,16,4,8,85.31,0.0059124922367569,11,57112.0,28160,176,0.4719131250837914,24.0,4.719131250837914,5.9672e-06,480,200,1.3333333333333334e-06,96
8,18,4,8,85.54,0.0055573213083043,12,68448.0,33792,216,0.4758900405588103,23.46666666666667,4.758900405588103,7.100799999999999e-06,480,241,1.6066666666666666e-06,96
8,20,4,8,85.28999999999999,0.0055589998784541,11,68376.0,33792,220,0.4763730686816285,23.04,4.7637306868162845,7.093600000000001e-06,480,244,1.6266666666666666e-06,96
8,22,4,8,85.34,0.0056216761150594,10,67280.0,33280,220,0.4765177548682703,22.69090909090909,4.765177548682703,6.984e-06,480,243,1.62e-06,96
8,24,4,8,85.31,0.0057446494219469,9,65160.0,32256,216,0.4763142350856468,22.4,4.763142350856468,6.772e-06,480,238,1.5866666666666666e-06,96
8,6,4,16,85.65,0.0059676894293949,15,62340.0,30720,120,0.4733436055469954,38.4,4.733436055469954,6.489999999999999e-06,800,147,9.8e-07,160
8,7,4,16,85.28999999999999,0.0059449364479641,13,60684.0,29952,104,0.4735943330592625,43.2,4.735943330592625,6.324400000000001e-06,800,130,8.666666666666667e-07,160
8,8,4,16,85.16,0.0054629730420649,15,77700.0,38400,120,0.4784450535758784,48.0,4.7844505357587845,8.025999999999999e-06,800,149,9.933333333333333e-07,160
8,9,4,16,85.3,0.0053789096370426,14,79688.0,39424,126,0.4793308043964595,46.93333333333334,4.793308043964595,8.2248e-06,800,154,1.0266666666666666e-06,160
8,10,4,16,85.39999999999999,0.005618492134184,11,68244.0,33792,110,0.47726117168521554,46.08,4.772611716852156,7.0804e-06,800,135,9e-07,160
8,11,4,16,85.3,0.005466423944656,11,73876.0,36608,121,0.47893662672039355,45.38181818181818,4.789366267203936,7.643599999999999e-06,800,146,9.733333333333333e-07,160
8,12,4,16,85.31,0.0057446494219469,9,65052.0,32256,108,0.47707507543039696,44.8,4.77075075430397,6.7612e-06,800,131,8.733333333333334e-07,160
8,3,4,32,84.86,0.0047081632014882,31,128650.0,63488,248,0.48386555902751316,38.4,4.838655590275131,1.3121e-05,1440,289,1.9266666666666667e-06,288
8,4,4,32,85.37,0.0058928089512348,12,62088.0,30720,96,0.47518871426803616,48.0,4.751887142680362,6.4647999999999995e-06,1440,119,7.933333333333333e-07,288
8,5,4,32,85.28,0.005664418870569,11,68178.0,33792,88,0.47770646611439394,57.6,4.777064661143939,7.073800000000001e-06,1440,111,7.4e-07,288
8,6,4,32,85.31,0.0057446494219469,9,64998.0,32256,72,0.47745640782734833,67.2,4.7745640782734835,6.7558e-06,1440,94,6.266666666666667e-07,288
8,2,4,64,85.28,0.0058023034239478,13,67223.0,33280,104,0.47690698307610735,48.0,4.769069830761073,6.978300000000001e-06,2720,127,8.466666666666667e-07,544
8,3,4,64,85.31,0.0057446494219469,9,64971.0,32256,72,0.4776473027202322,67.2,4.776473027202322,6.7531e-06,2720,92,6.133333333333333e-07,544
8,1,4,192,85.31,0.0057446494219469,9,64953.0,32256,72,0.47777465080799253,67.2,4.777746508079925,6.7513e-06,7840,92,6.133333333333333e-07,1568
12,48,4,2,85.42,0.0058815381840847,8,38016.0,18432,384,0.45425867507886436,7.2,4.542586750788644,4.0576e-06,240,407,2.7133333333333333e-06,48
12,56,4,2,85.22999999999999,0.0057005428469607,8,42112.0,20480,448,0.4584527220630373,6.857142857142857,4.584527220630373,4.4672e-06,240,471,3.14e-06,48
12,64,4,2,85.41,0.0058105552034564,7,40432.0,19712,448,0.4585039077037588,6.6,4.585039077037588,4.299200000000001e-06,240,470,3.1333333333333335e-06,48
12,72,4,2,85.34,0.0057104823665698,7,44016.0,21504,504,0.4616970113363105,6.4,4.616970113363105,4.6576e-06,240,526,3.506666666666667e-06,48
12,80,4,2,85.41,0.0056345716953176,7,47600.0,23296,560,0.46443381180223287,6.24,4.644338118022329,5.015999999999999e-06,240,582,3.88e-06,48
12,88,4,2,85.34,0.0055928641710171,7,51184.0,25088,616,0.46680559690384044,6.109090909090909,4.668055969038404,5.374400000000001e-06,240,638,4.253333333333333e-06,48
12,96,4,2,85.15,0.0058736857779902,6,46944.0,23040,576,0.4654169360051713,6.0,4.654169360051713,4.950399999999999e-06,240,597,3.98e-06,48
12,12,4,8,85.65,0.0059279787484972,10,46800.0,23040,120,0.46677471636953,28.8,4.6677471636953,4.935999999999999e-06,480,147,9.8e-07,96
12,14,4,8,85.50999999999999,0.0058790697392358,9,46728.0,23040,126,0.46745658172374616,27.428571428571427,4.674565817237461,4.9288e-06,480,152,1.0133333333333333e-06,96
12,16,4,8,85.14,0.0058665042756749,8,45632.0,22528,128,0.4674634794156706,26.4,4.674634794156706,4.8192e-06,480,153,1.02e-06,96
12,18,4,8,85.18,0.0059220575926845,7,43512.0,21504,126,0.4667476992533426,25.6,4.667476992533426,4.6072e-06,480,150,1e-06,96
12,20,4,8,85.34,0.0057767943319113,7,47096.0,23296,140,0.4691477364266151,24.96,4.691477364266151,4.9655999999999995e-06,480,164,1.0933333333333334e-06,96
12,22,4,8,85.36,0.0056613600807596,7,50680.0,25088,154,0.4712246431254696,24.436363636363637,4.7122464312546954,5.324e-06,480,178,1.1866666666666666e-06,96
12,24,4,8,85.15,0.0058736857779902,6,46512.0,23040,144,0.46951418324095207,24.0,4.69514183240952,4.907200000000001e-06,480,167,1.1133333333333334e-06,96
12,6,4,16,85.19,0.0059027290006739,11,51348.0,25344,132,0.47013430288639907,28.8,4.701343028863991,5.390799999999999e-06,800,155,1.0333333333333333e-06,160
12,7,4,16,85.5,0.0059880536804984,9,46620.0,23040,108,0.4684831232208215,32.0,4.684831232208214,4.918e-06,800,130,8.666666666666667e-07,160
12,8,4,16,85.64,0.0057721774142544,9,51228.0,25344,108,0.47118316353089906,35.2,4.71183163530899,5.3788e-06,800,131,8.733333333333334e-07,160
12,9,4,16,85.68,0.0055674549251503,9,55836.0,27648,108,0.47345708610178777,38.4,4.734570861017878,5.839599999999999e-06,800,132,8.8e-07,160
12,10,4,16,85.28,0.0058264315605001,7,47012.0,23296,84,0.4699427095941257,41.6,4.699427095941257,4.957200000000001e-06,800,107,7.133333333333333e-07,160
12,11,4,16,85.31,0.0056832841783966,7,50596.0,25088,84,0.47196929791556924,44.8,4.719692979155693,5.3156e-06,800,108,7.2e-07,160
12,12,4,16,85.15,0.0058736857779902,6,46440.0,23040,72,0.47020408163265304,48.0,4.70204081632653,4.9000000000000005e-06,800,96,6.4e-07,160
12,3,4,32,85.21,0.0058257780250931,12,55944.0,27648,144,0.4725830712429919,28.8,4.72583071242992,5.8504e-06,1440,166,1.1066666666666667e-06,288
12,4,4,32,85.54,0.0058138503729831,9,51174.0,25344,108,0.47165667919752857,35.2,4.716566791975286,5.373399999999999e-06,1440,128,8.533333333333334e-07,288
12,5,4,32,85.45,0.0058613430620343,7,46970.0,23296,84,0.47034120734908136,41.6,4.703412073490814,4.953e-06,1440,103,6.866666666666666e-07,288
12,6,4,32,85.15,0.0058736857779902,6,46404.0,23040,72,0.470549791683686,48.0,4.70549791683686,4.896399999999999e-06,1440,91,6.066666666666666e-07,288
12,2,4,64,85.24000000000001,0.0058410222742363,9,51147.0,25344,108,0.4718937941050515,35.2,4.718937941050515,5.3707e-06,2720,127,8.466666666666667e-07,544
12,3,4,64,85.15,0.0058736857779902,6,46386.0,23040,72,0.47072283741265886,48.0,4.707228374126588,4.8946000000000005e-06,2720,89,5.933333333333333e-07,544
12,1,4,192,85.15,0.0058736857779902,6,46374.0,23040,72,0.4708382719581477,48.0,4.708382719581477,4.8934e-06,7840,89,5.933333333333333e-07,1568
16,48,4,2,85.44,0.0058092276317384,7,36848.0,17920,336,0.45473000406008934,8.0,4.547300040600893,3.9408000000000005e-06,240,362,2.4133333333333332e-06,48
16,56,4,2,85.17,0.0059107900508363,6,34656.0,16896,336,0.45399828030954426,7.542857142857143,4.539982803095443,3.7216e-06,240,361,2.4066666666666668e-06,48
16,64,4,2,85.47,0.0054776255267573,7,44016.0,21504,448,0.4616970113363105,7.2,4.616970113363105,4.6576e-06,240,474,3.16e-06,48
16,72,4,2,85.22999999999999,0.0056793915028299,6,40800.0,19968,432,0.46051660516605164,6.933333333333333,4.605166051660516,4.336e-06,240,457,3.0466666666666666e-06,48
16,80,4,2,85.24000000000001,0.005607558784633,6,43872.0,21504,480,0.4631288766368022,6.72,4.631288766368022,4.6432e-06,240,505,3.3666666666666665e-06,48
16,88,4,2,85.24000000000001,0.0055650052677109,6,46944.0,23040,528,0.4654169360051713,6.545454545454545,4.654169360051713,4.950399999999999e-06,240,553,3.686666666666667e-06,48
16,96,4,2,85.3,0.0055504372250172,6,50016.0,24576,576,0.46743761412051127,6.4,4.674376141205113,5.2575999999999994e-06,240,601,4.006666666666667e-06,48
16,12,4,8,85.64,0.0058205043925821,9,46728.0,23040,144,0.46745658172374616,24.0,4.674565817237461,4.9288e-06,480,170,1.1333333333333334e-06,96
16,14,4,8,85.48,0.0057736012169356,8,45632.0,22528,128,0.4674634794156706,26.4,4.674634794156706,4.8192e-06,480,155,1.0333333333333333e-06,96
16,16,4,8,85.57000000000001,0.0055525208400292,8,49728.0,24576,128,0.4700122399020808,28.8,4.700122399020808,5.2288e-06,480,157,1.0466666666666667e-06,96
16,18,4,8,85.32,0.0058901232455998,6,40368.0,19968,108,0.4651509504286247,27.73333333333333,4.651509504286247,4.292799999999999e-06,480,135,9e-07,96
16,20,4,8,85.35000000000001,0.0057447879532844,6,43440.0,21504,120,0.46747826086956523,26.88,4.6747826086956525,4.6e-06,480,147,9.8e-07,96
16,22,4,8,85.45,0.0056314853044819,6,46512.0,23040,132,0.46951418324095207,26.18181818181818,4.69514183240952,4.907200000000001e-06,480,159,1.06e-06,96
16,24,4,8,85.3,0.0055504372250172,6,49584.0,24576,144,0.47131021785823873,25.6,4.713102178582387,5.2143999999999996e-06,480,171,1.14e-06,96
16,6,4,16,85.15,0.0059380284746844,9,46620.0,23040,144,0.4684831232208215,24.0,4.684831232208214,4.918e-06,800,165,1.1e-06,160
16,7,4,16,85.48,0.0056892589230268,9,51228.0,25344,144,0.47118316353089906,26.4,4.71183163530899,5.3788e-06,800,166,1.1066666666666667e-06,160
16,8,4,16,85.55,0.0058877292963631,7,43428.0,21504,112,0.4676002435417935,28.8,4.676002435417935,4.5988e-06,800,133,8.866666666666667e-07,160
16,9,4,16,85.6,0.0059664594950522,6,40296.0,19968,96,0.4659324248646631,31.2,4.659324248646631,4.285599999999999e-06,800,117,7.8e-07,160
16,10,4,16,85.28999999999999,0.0058004590797356,6,43368.0,21504,96,0.4682111130465076,33.6,4.682111130465076,4.5928e-06,800,118,7.866666666666666e-07,160
16,11,4,16,85.33,0.0056543062272607,6,46440.0,23040,96,0.47020408163265304,36.0,4.70204081632653,4.9000000000000005e-06,800,119,7.933333333333333e-07,160
16,12,4,16,85.3,0.0055504372250172,6,49512.0,24576,96,0.47196189890920265,38.4,4.719618989092027,5.2072e-06,800,120,8e-07,160
16,3,4,32,85.57000000000001,0.0058392363371976,10,51740.0,25600,160,0.4714548802946593,24.0,4.714548802946593,5.429999999999999e-06,1440,180,1.2e-06,288
16,4,4,32,85.59,0.0059476433936248,7,43386.0,21504,112,0.4680276846733121,28.8,4.680276846733121,4.5946e-06,1440,130,8.666666666666667e-07,288
16,5,4,32,85.39,0.0058295833171082,6,43332.0,21504,96,0.4685784014643075,33.6,4.685784014643075,4.5892e-06,1440,114,7.6e-07,288
16,6,4,32,85.3,0.0055504372250172,6,49476.0,24576,96,0.47228841571219926,38.4,4.722884157121992,5.2036000000000005e-06,1440,115,7.666666666666667e-07,288
16,2,4,64,85.32,0.0059641019469333,7,43365.0,21504,112,0.4682416984213391,28.8,4.682416984213392,4.5925e-06,2720,129,8.6e-07,544
16,3,4,64,85.3,0.0055504372250172,6,49458.0,24576,96,0.47245184359260256,38.4,4.724518435926026,5.2018e-06,2720,113,7.533333333333334e-07,544
16,1,4,192,85.3,0.0055504372250172,6,49446.0,24576,96,0.4725608583624966,38.4,4.725608583624966,5.200600000000001e-06,7840,113,7.533333333333334e-07,1568
4,48,8,2,85.31,0.0057924244495912,13,55016.0,26624,624,0.4624148950951785,6.4,4.624148950951785,5.757600000000001e-06,400,644,4.2933333333333334e-06,80
4,56,8,2,85.18,0.0057612315460877,12,56928.0,27648,672,0.4647660032275417,6.171428571428572,4.647660032275417,5.9488e-06,400,691,4.606666666666667e-06,80
4,64,8,2,85.39999999999999,0.0054608144160227,13,68328.0,33280,832,0.46947297144791783,6.0,4.694729714479179,7.088799999999999e-06,400,852,5.68e-06,80
4,72,8,2,85.16,0.0048879317932362,16,92288.0,45056,1152,0.4750337381916329,5.866666666666667,4.750337381916329,9.484800000000001e-06,400,1175,7.833333333333333e-06,80
4,80,8,2,85.26,0.0054086639228845,12,75360.0,36864,960,0.4731006160164271,5.76,4.731006160164271,7.792e-06,400,979,6.526666666666666e-06,80
4,88,8,2,85.16,0.0050488494938376,14,95088.0,46592,1232,0.4771423889890218,5.672727272727273,4.771423889890218,9.7648e-06,400,1253,8.353333333333334e-06,80
4,96,8,2,85.28999999999999,0.0050208241881005,14,102256.0,50176,1344,0.47870554113875746,5.6,4.787055411387574,1.04816e-05,400,1365,9.1e-06,80
4,12,8,8,85.28,0.0059456006355624,16,66560.0,32768,192,0.4740740740740741,25.6,4.7407407407407405,6.912e-06,640,217,1.4466666666666667e-06,128
4,14,8,8,85.46000000000001,0.0059927370999222,13,60736.0,29952,182,0.47320525783619816,24.685714285714287,4.732052578361982,6.3296e-06,640,204,1.36e-06,128
4,16,8,8,85.39999999999999,0.0053091913869521,17,88128.0,43520,272,0.4798870853916726,24.0,4.798870853916726,9.068799999999999e-06,640,298,1.9866666666666666e-06,128
4,18,8,8,85.16,0.0056092547689296,13,74048.0,36608,234,0.4778613199665831,23.46666666666667,4.7786131996658305,7.660800000000001e-06,640,256,1.7066666666666667e-06,128
4,20,8,8,85.22,0.0055725746108356,12,74496.0,36864,240,0.47840531561461797,23.04,4.78405315614618,7.7056e-06,640,261,1.74e-06,128
4,22,8,8,85.26,0.0054316926673312,12,80640.0,39936,264,0.48,22.69090909090909,4.8,8.32e-06,640,285,1.9e-06,128
4,24,8,8,85.28999999999999,0.0050208241881005,14,101248.0,50176,336,0.4833538840937115,22.4,4.8335388409371145,1.03808e-05,640,359,2.3933333333333334e-06,128
4,6,8,16,85.27,0.0059687428577489,17,70516.0,34816,102,0.4764354918167387,51.2,4.764354918167387,7.3076e-06,960,129,8.6e-07,192
4,7,8,16,85.44,0.0057710197028093,16,74560.0,36864,112,0.47800829875518674,49.371428571428574,4.780082987551867,7.712e-06,960,138,9.2e-07,192
4,8,8,16,85.18,0.0059110405273632,13,67236.0,33280,104,0.4768181557682389,48.0,4.7681815576823885,6.9796e-06,960,127,8.466666666666667e-07,192
4,9,8,16,85.14,0.0057070931929847,13,73892.0,36608,117,0.4788363940773296,46.93333333333334,4.788363940773296,7.6452e-06,960,140,9.333333333333333e-07,192
4,10,8,16,85.47,0.0056463251355466,12,74352.0,36864,120,0.47930101934678593,46.08,4.793010193467859,7.6912e-06,960,142,9.466666666666667e-07,192
4,11,8,16,85.2,0.0054951331691459,12,80496.0,39936,132,0.48083220959352724,45.38181818181818,4.808322095935273,8.3056e-06,960,154,1.0266666666666666e-06,192
4,12,8,16,85.28999999999999,0.0050208241881005,14,101080.0,50176,168,0.48413739868776534,44.8,4.841373986877653,1.0364e-05,960,192,1.28e-06,192
4,3,8,32,85.18,0.0055427607621598,23,95266.0,47104,92,0.48150798356265206,76.8,4.815079835626521,9.7826e-06,1600,125,8.333333333333333e-07,320
4,4,8,32,85.42999999999999,0.0058462537244319,14,72324.0,35840,56,0.47860691202393035,96.0,4.786069120239303,7.4884e-06,1600,81,5.4e-07,320
4,5,8,32,85.36,0.0056734714701165,12,74280.0,36864,60,0.4797501301405518,92.16,4.797501301405518,7.684e-06,1600,83,5.533333333333334e-07,320
4,6,8,32,85.28999999999999,0.0050208241881005,14,100996.0,50176,84,0.4845301093128356,89.6,4.845301093128356,1.03556e-05,1600,109,7.266666666666667e-07,320
4,2,8,64,85.56,0.0056144985335122,16,82608.0,40960,64,0.48093180537291,96.0,4.8093180537291005,8.5168e-06,2880,90,6e-07,576
4,3,8,64,85.28999999999999,0.0050208241881005,14,100954.0,50176,56,0.484726703634291,134.4,4.84726703634291,1.0351400000000002e-05,2880,81,5.4e-07,576
4,1,8,192,85.28999999999999,0.0050208241881005,14,100926.0,50176,56,0.48485785516881513,134.4,4.848578551688151,1.0348600000000001e-05,8000,81,5.4e-07,1600
6,48,8,2,85.34,0.0058163327445009,9,42696.0,20736,432,0.45819338872193743,7.2,4.581933887219375,4.5255999999999995e-06,400,450,3e-06,80
6,56,8,2,85.41,0.005845531776555,8,42048.0,20480,448,0.45911047345767575,6.857142857142857,4.591104734576757,4.4608000000000006e-06,400,465,3.1e-06,80
6,64,8,2,85.27,0.0059516511875002,7,40376.0,19712,448,0.45910191913545745,6.6,4.591019191354574,4.293600000000001e-06,400,464,3.0933333333333335e-06,80
6,72,8,2,85.32,0.0058502544279243,7,43960.0,21504,504,0.4622527944969905,6.4,4.622527944969905,4.6520000000000005e-06,400,520,3.466666666666667e-06,80
6,80,8,2,85.56,0.0057771998391485,7,47544.0,23296,560,0.4649528979722178,6.24,4.649528979722178,5.0103999999999995e-06,400,576,3.84e-06,80
6,88,8,2,85.46000000000001,0.0057421498279787,7,51128.0,25088,616,0.4672925048427954,6.109090909090909,4.672925048427954,5.3688e-06,400,632,4.213333333333333e-06,80
6,96,8,2,85.52,0.0057304922745908,7,54712.0,26880,672,0.46933929319737394,6.0,4.693392931973739,5.7272e-06,400,688,4.586666666666667e-06,80
6,12,8,8,85.48,0.0059383330253069,11,51392.0,25344,132,0.4697508896797153,28.8,4.697508896797153,5.3952e-06,640,154,1.0266666666666666e-06,128
6,14,8,8,85.52,0.0058410834431296,10,51840.0,25600,140,0.47058823529411764,27.428571428571427,4.705882352941177,5.44e-06,640,161,1.0733333333333334e-06,128
6,16,8,8,85.44,0.0059958381722221,8,45568.0,22528,128,0.46808510638297873,26.4,4.680851063829787,4.8128e-06,640,147,9.8e-07,128
6,18,8,8,85.72999999999999,0.0058362432741083,8,49664.0,24576,144,0.47058823529411764,25.6,4.705882352941177,5.222399999999999e-06,640,163,1.0866666666666667e-06,128
6,20,8,8,85.47,0.0059175840320437,7,47040.0,23296,140,0.4696774193548387,24.96,4.696774193548387,4.960000000000001e-06,640,158,1.0533333333333333e-06,128
6,22,8,8,85.41,0.005807575344051,7,50624.0,25088,154,0.4717208182912154,24.436363636363637,4.717208182912154,5.3184e-06,640,172,1.1466666666666668e-06,128
6,24,8,8,85.52,0.0057304922745908,7,54208.0,26880,168,0.47350620067643745,24.0,4.735062006764375,5.6768e-06,640,186,1.24e-06,128
6,6,8,16,85.48,0.0059112105707834,12,55920.0,27648,72,0.4727770177838577,57.6,4.727770177838577,5.848e-06,960,96,6.4e-07,192
6,7,8,16,85.7,0.0059565302028914,10,51720.0,25600,70,0.4716285924834193,54.857142857142854,4.716285924834193,5.428e-06,960,92,6.133333333333333e-07,192
6,8,8,16,85.39999999999999,0.0059047377594914,9,51156.0,25344,72,0.47181472931714946,52.8,4.718147293171494,5.3716e-06,960,93,6.2e-07,192
6,9,8,16,85.61999999999999,0.0059222859435933,8,49568.0,24576,72,0.4714548802946593,51.2,4.714548802946593,5.2127999999999995e-06,960,92,6.133333333333333e-07,192
6,10,8,16,85.32,0.0059696112382982,7,46956.0,23296,70,0.47047419016075614,49.92,4.704741901607561,4.951599999999999e-06,960,89,5.933333333333333e-07,192
6,11,8,16,85.49,0.0058336607180161,7,50540.0,25088,77,0.47246704331450096,48.872727272727275,4.724670433145009,5.31e-06,960,96,6.4e-07,192
6,12,8,16,85.52,0.0057304922745908,7,54124.0,26880,84,0.4742078893514925,48.0,4.742078893514925,5.6684e-06,960,103,6.866666666666666e-07,192
6,3,8,32,85.54,0.0059814195324776,12,55848.0,27648,72,0.47335981372414737,57.6,4.733598137241474,5.8408e-06,1600,94,6.266666666666667e-07,320
