NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (Ops/s),AttPerf (Ops/s),Execution Time (s)
24,1,2,192,84.94,0.005562488392147704,10,31122.5,18452,240.0,0.547821569064054,30753333333.333336,2739107845.32027,6.736500000000001e-06
32,48,2,2,84.89999999999999,0.005765046273777948,11,31680.0,18582,528.0,0.5426985981308411,14077272727.272728,2713492990.6542053,6.848e-06
32,56,2,2,85.07000000000001,0.005596704616539476,11,33088.0,19286,616.0,0.541012118491921,12523376623.376623,2705060592.4596047,7.129600000000001e-06
32,64,2,2,85.00999999999999,0.005473547521266156,11,34496.0,19990,704.0,0.5394537996545768,11357954545.454546,2697268998.2728844,7.4111999999999994e-06
32,72,2,2,85.13,0.005384037452694623,11,35904.0,20694,792.0,0.5380095673876872,10451515151.515152,2690047836.938436,7.6928e-06
32,80,2,2,85.05,0.005319334578644288,11,37312.0,21398,880.0,0.5366673354735152,9726363636.363636,2683336677.367576,7.974400000000001e-06
32,88,2,2,84.84,0.005442810276908114,10,35200.0,20372,880.0,0.5395127118644067,9260000000.0,2697563559.322034,7.552e-06
32,96,2,2,85.07000000000001,0.005263278083242114,11,40128.0,22806,1056.0,0.5342485007496252,8638636363.636364,2671242503.7481256,8.537600000000001e-06
32,12,2,8,85.22999999999999,0.005840612549735471,13,37206.0,21402,416.0,0.5381984609968314,20578846153.846153,2690992304.984157,7.9532e-06
32,14,2,8,85.09,0.005911071766262802,11,32890.0,19286,352.0,0.544033850493653,21915909090.909092,2720169252.468265,7.09e-06
32,16,2,8,85.15,0.005755948137824899,11,34298.0,19990,352.0,0.5423517282543817,22715909090.909092,2711758641.2719088,7.371599999999999e-06
32,18,2,8,84.82,0.005742486460344984,10,32460.0,19092,320.0,0.5451741861793261,23865000000.0,2725870930.896631,7.003999999999999e-06
32,20,2,8,85.07000000000001,0.005460076031374397,11,37114.0,21398,352.0,0.5393456671875788,24315909090.909092,2696728335.937894,7.9348e-06
32,22,2,8,85.11999999999999,0.00534392443492524,11,38522.0,22102,352.0,0.5379971763789494,25115909090.909092,2689985881.894747,8.216400000000001e-06
32,24,2,8,85.07000000000001,0.005263278083242114,11,39930.0,22806,352.0,0.5367380560131796,25915909090.909092,2683690280.065898,8.497999999999999e-06
32,6,2,16,85.1,0.0059740359153931345,13,37167.0,21402,416.0,0.5387268104815365,20578846153.846153,2693634052.4076824,7.9454e-06
32,7,2,16,84.93,0.005779533256362324,13,38831.0,22234,416.0,0.5371699161653499,21378846153.846153,2685849580.82675,8.2782e-06
32,8,2,16,85.09,0.00586678114476249,11,34265.0,19990,352.0,0.5428377460964019,22715909090.909092,2714188730.4820094,7.365000000000001e-06
32,9,2,16,84.99,0.005843743943800592,10,32430.0,19092,320.0,0.5456416118891112,23865000000.0,2728208059.445556,6.997999999999999e-06
32,10,2,16,85.31,0.005682556249152372,10,33710.0,19732,320.0,0.5440308795147505,24665000000.0,2720154397.5737524,7.254e-06
32,11,2,16,85.06,0.005542709405326512,10,34990.0,20372,320.0,0.5425299600532624,25465000000.0,2712649800.2663116,7.51e-06
32,12,2,16,85.07000000000001,0.005263278083242114,11,39897.0,22806,352.0,0.537155239418706,25915909090.909092,2685776197.09353,8.4914e-06
32,3,2,32,85.49,0.005938075421212994,14,40005.0,22812,448.0,0.535933278515212,20367857142.857143,2679666392.57606,8.513000000000001e-06
32,4,2,32,85.39,0.005763372041710546,12,37362.0,21528,384.0,0.5392515405039827,22425000000.0,2696257702.5199137,7.984400000000001e-06
32,5,2,32,85.24000000000001,0.005708881851773822,10,33695.0,19732,320.0,0.5442559646945249,24665000000.0,2721279823.4726243,7.2510000000000005e-06
32,6,2,32,85.07000000000001,0.005263278083242114,11,39880.5,22806,352.0,0.5373640744100564,25915909090.909092,2686820372.050282,8.488100000000001e-06
32,2,2,64,85.11999999999999,0.005583152013007547,13,40465.75,23066,416.0,0.5360975694787424,22178846153.846153,2680487847.393712,8.60515e-06
32,3,2,64,85.07000000000001,0.005263278083242114,11,39872.25,22806,352.0,0.537468552810657,25915909090.909092,2687342764.0532846,8.48645e-06
32,1,2,192,85.07000000000001,0.005263278083242114,11,39866.75,22806,352.0,0.5375382276511871,25915909090.909092,2687691138.255935,8.48535e-06
8,48,4,2,85.04,0.005723610409945169,20,36800.0,21032,960.0,0.5343495934959349,8763333333.333334,2671747967.479675,7.872e-06
8,56,4,2,84.84,0.005656982568409988,19,37392.0,21350,1064.0,0.5343912695234281,8026315789.473683,2671956347.6171403,7.9904e-06
8,64,4,2,85.11999999999999,0.005702757943975074,17,35632.0,20514,1088.0,0.5371281943862589,7541911764.705883,2685640971.9312944,7.6384e-06
8,72,4,2,84.81,0.005608898951244641,17,37808.0,21602,1224.0,0.5351268331351565,7059477124.183006,2675634165.6757827,8.0736e-06
8,80,4,2,85.07000000000001,0.005539221949975236,17,39984.0,22690,1360.0,0.5333301993230538,6673529411.764706,2666650996.615269,8.508799999999999e-06
8,88,4,2,85.24000000000001,0.005407077147379712,18,44640.0,24996,1584.0,0.5295762711864407,6312121212.121212,2647881355.9322033,9.440000000000001e-06
8,96,4,2,85.28999999999999,0.005394361440098496,18,46944.0,26148,1728.0,0.5281997414350356,6052777777.777778,2640998707.175178,9.900799999999998e-06
8,12,4,8,84.85000000000001,0.0059785324922283275,22,40084.0,22828,264.0,0.5353156364318544,34587878787.878784,2676578182.159272,8.5288e-06
8,14,4,8,84.94,0.005820246706353237,21,40950.0,23274,294.0,0.5349115145943462,31665306122.448982,2674557572.9717307,8.701999999999999e-06
8,16,4,8,85.18,0.005789469302198508,19,39482.0,22566,304.0,0.5367489653203938,29692105263.157894,2683744826.6019692,8.4084e-06
8,18,4,8,85.2,0.0057199441211727734,18,39708.0,22692,324.0,0.5368600359610107,28014814814.814816,2684300179.8050537,8.4536e-06
8,20,4,8,85.09,0.005590548675384808,18,42012.0,23844,360.0,0.5349546800682042,26493333333.333332,2674773400.341021,8.9144e-06
8,22,4,8,85.08,0.0053838727943744495,19,46778.0,26214,418.0,0.5313146053751672,25085167464.114834,2656573026.875836,9.8676e-06
8,24,4,8,85.28999999999999,0.005394361440098496,18,46620.0,26148,432.0,0.5316795445302969,24211111111.11111,2658397722.6514845,9.835999999999999e-06
8,6,4,16,85.22999999999999,0.005996398386019822,24,43656.0,24624,192.0,0.5328024926432404,51300000000.0,2664012463.2162023,9.2432e-06
8,7,4,16,85.02,0.005897316547277375,22,42834.0,24236,176.0,0.5339031590077984,55081818181.818184,2669515795.038992,9.0788e-06
8,8,4,16,84.93,0.005742659268350166,21,43575.0,24618,168.0,0.533607889888371,58614285714.28571,2668039449.4418554,9.227e-06
8,9,4,16,85.16,0.0058024130608645965,18,39654.0,22692,162.0,0.5375467854266357,56029629629.62963,2687733927.1331787,8.4428e-06
8,10,4,16,84.99,0.005562620654318185,19,44289.0,24998,190.0,0.5335866293837649,52627368421.05263,2667933146.9188247,9.369799999999998e-06
8,11,4,16,85.06,0.005343990806397322,20,49180.0,27432,220.0,0.5301894085813684,49876363636.36363,2650947042.906842,1.0347999999999998e-05
8,12,4,16,85.28999999999999,0.005394361440098496,18,46566.0,26148,216.0,0.5322639742702439,48422222222.22222,2661319871.351219,9.8252e-06
8,3,4,32,85.33,0.00597311194883464,24,43620.0,24624,192.0,0.5332178432221741,51300000000.0,2666089216.110871,9.236e-06
8,4,4,32,85.31,0.005916535700371863,19,39396.5,22566,152.0,0.5378427657216402,59384210526.31579,2689213828.608201,8.3913e-06
8,5,4,32,85.03,0.0057742299712722975,17,39601.5,22690,136.0,0.5381687084188181,66735294117.647064,2690843542.094091,8.432299999999999e-06
8,6,4,32,85.28999999999999,0.005394361440098496,18,46539.0,26148,144.0,0.5325566712152997,72633333333.33334,2662783356.0764985,9.8198e-06
8,2,4,64,84.91,0.005778111298645479,21,43527.75,24618,168.0,0.5341549544076246,58614285714.28571,2670774772.038123,9.21755e-06
8,3,4,64,85.28999999999999,0.005394361440098496,18,46525.5,26148,144.0,0.5327031404386224,72633333333.33334,2663515702.1931124,9.817099999999998e-06
8,1,4,192,85.28999999999999,0.005394361440098496,18,46516.5,26148,144.0,0.5328008313551292,72633333333.33334,2664004156.775646,9.8153e-06
12,48,4,2,84.94,0.005909325143186768,12,28224.0,16920,576.0,0.5496361746361746,11750000000.0,2748180873.1808734,6.156799999999999e-06
12,56,4,2,84.87,0.005877822208934021,11,27280.0,16470,616.0,0.5519436997319035,10694805194.805195,2759718498.6595173,5.968e-06
12,64,4,2,85.06,0.005762264588737487,11,28688.0,17174,704.0,0.5496031746031746,9757954545.454546,2748015873.0158734,6.249599999999999e-06
12,72,4,2,85.11,0.005678802175629034,11,30096.0,17878,792.0,0.5474644781969623,9029292929.292929,2737322390.984812,6.531199999999999e-06
12,80,4,2,85.17,0.005470096457070182,12,34368.0,19992,960.0,0.5413778162911612,8330000000.0,2706889081.4558063,7.385599999999999e-06
12,88,4,2,85.28999999999999,0.005427291253856398,12,35904.0,20760,1056.0,0.5397254575707154,7863636363.636364,2698627287.853577,7.6928e-06
12,96,4,2,85.37,0.005417010655065878,12,37440.0,21528,1152.0,0.5382,7475000000.0,2691000000.0,8e-06
12,12,4,8,85.22,0.005927246932981291,15,35010.0,20382,180.0,0.5425073196699495,45293333333.333336,2712536598.349747,7.5139999999999995e-06
12,14,4,8,85.28999999999999,0.0059371665457205805,13,32006.0,18906,182.0,0.5469536538795348,41551648351.64835,2734768269.3976736,6.913200000000001e-06
12,16,4,8,85.44,0.0058961162386288735,12,31080.0,18456,192.0,0.5486325802615933,38450000000.0,2743162901.3079667,6.728e-06
12,18,4,8,85.48,0.0057529638849834214,12,32616.0,19224,216.0,0.5465089833977712,35600000000.0,2732544916.988856,7.035200000000001e-06
12,20,4,8,85.22,0.005610961951679373,12,34152.0,19992,240.0,0.5445630856395729,33320000000.0,2722815428.1978645,7.3424e-06
12,22,4,8,85.34,0.005493741675696177,12,35688.0,20760,264.0,0.5427734783518092,31454545454.545456,2713867391.759046,7.6496e-06
12,24,4,8,85.37,0.005417010655065878,12,37224.0,21528,288.0,0.5411220591192439,29900000000.0,2705610295.5962195,7.9568e-06
12,6,4,16,84.98,0.0059567645713930455,16,37296.0,21536,192.0,0.5403452428743476,44866666666.66667,2701726214.371738,7.971200000000001e-06
12,7,4,16,85.11,0.0056743267923551974,17,41803.0,23778,204.0,0.5359871965376553,46623529411.76471,2679935982.6882763,8.8726e-06
12,8,4,16,85.18,0.005893432980693815,13,33631.0,19738,156.0,0.5453842115443066,50610256410.25641,2726921057.721533,7.2382000000000004e-06
12,9,4,16,85.0,0.005851940091551993,12,32580.0,19224,144.0,0.5470688673875925,53400000000.0,2735344336.9379625,7.0279999999999995e-06
12,10,4,16,85.31,0.005675899050351251,12,34116.0,19992,144.0,0.5450976115170684,55533333333.333336,2725488057.585342,7.3352e-06
12,11,4,16,84.93,0.005671382905493511,11,32681.0,19286,132.0,0.5472602934082461,58442424242.42424,2736301467.0412307,7.048199999999999e-06
12,12,4,16,85.37,0.005417010655065878,12,37188.0,21528,144.0,0.5416121565864949,59800000000.0,2708060782.932474,7.949600000000001e-06
12,3,4,32,85.19,0.005983979329551322,16,37272.0,21536,192.0,0.5406708174332195,44866666666.66667,2703354087.1660976,7.9664e-06
12,4,4,32,85.11,0.005906169403295232,13,33611.5,19738,156.0,0.5456782273336743,50610256410.25641,2728391136.6683717,7.2342999999999995e-06
12,5,4,32,85.03,0.005834132442888218,11,31256.5,18582,132.0,0.5494950689752044,56309090909.09091,2747475344.876022,6.7633e-06
12,6,4,32,85.37,0.005417010655065878,12,37170.0,21528,144.0,0.5418575383840927,59800000000.0,2709287691.9204636,7.945999999999998e-06
12,2,4,64,84.89,0.005890791585651707,13,33601.75,19738,156.0,0.5458253541380049,50610256410.25641,2729126770.690025,7.2323499999999995e-06
12,3,4,64,85.37,0.005417010655065878,12,37161.0,21528,144.0,0.5419803126809496,59800000000.0,2709901563.404748,7.944200000000001e-06
12,1,4,192,85.37,0.005417010655065878,12,37155.0,21528,144.0,0.5420621931260229,59800000000.0,2710310965.6301146,7.943e-06
16,48,4,2,84.89999999999999,0.005765046273777948,11,31504.0,18582,528.0,0.5455025833724754,14077272727.272728,2727512916.8623767,6.8128e-06
16,56,4,2,85.07000000000001,0.005596704616539476,11,32912.0,19286,616.0,0.5436964366260713,12523376623.376623,2718482183.1303563,7.0944e-06
16,64,4,2,85.00999999999999,0.005473547521266156,11,34320.0,19990,704.0,0.5420281995661606,11357954545.454546,2710140997.830803,7.375999999999999e-06
16,72,4,2,85.13,0.005384037452694623,11,35728.0,20694,792.0,0.5404826577517761,10451515151.515152,2702413288.75888,7.6576e-06
16,80,4,2,85.05,0.005319334578644288,11,37136.0,21398,880.0,0.5390467553405884,9726363636.363636,2695233776.7029424,7.9392e-06
16,88,4,2,84.84,0.005442810276908114,10,35040.0,20372,880.0,0.5418085106382978,9260000000.0,2709042553.191489,7.52e-06
16,96,4,2,85.07000000000001,0.005263278083242114,11,39952.0,22806,1056.0,0.5364602935641701,8638636363.636364,2682301467.820851,8.502399999999998e-06
16,12,4,8,85.22999999999999,0.005840612549735471,13,36998.0,21402,208.0,0.541028363415744,41157692307.69231,2705141817.07872,7.911599999999999e-06
16,14,4,8,85.09,0.005911071766262802,11,32714.0,19286,176.0,0.5467483132051937,43831818181.818184,2733741566.0259686,7.054799999999999e-06
16,16,4,8,85.15,0.005755948137824899,11,34122.0,19990,176.0,0.5449539283572324,45431818181.818184,2724769641.7861624,7.3364e-06
16,18,4,8,84.82,0.005742486460344984,10,32300.0,19092,180.0,0.5476764199655766,42426666666.666664,2738382099.827883,6.972e-06
16,20,4,8,85.07000000000001,0.005460076031374397,11,36938.0,21398,220.0,0.5417489493138893,38905454545.454544,2708744746.5694466,7.8996e-06
16,22,4,8,85.11999999999999,0.00534392443492524,11,38346.0,22102,242.0,0.5403119346795091,36532231404.95868,2701559673.3975453,8.1812e-06
16,24,4,8,85.07000000000001,0.005263278083242114,11,39754.0,22806,264.0,0.5389705534811173,34554545454.545456,2694852767.4055867,8.4628e-06
16,6,4,16,85.1,0.0059740359153931345,13,36959.0,21402,208.0,0.5415622864951036,41157692307.69231,2707811432.475518,7.9038e-06
16,7,4,16,84.93,0.005779533256362324,13,38623.0,22234,208.0,0.5398829614161184,42757692307.69231,2699414807.0805917,8.2366e-06
16,8,4,16,85.09,0.00586678114476249,11,34089.0,19990,176.0,0.545444623318508,45431818181.818184,2727223116.59254,7.3298000000000005e-06
16,9,4,16,84.99,0.005843743943800592,10,32270.0,19092,160.0,0.5481481481481482,47730000000.0,2740740740.740741,6.966e-06
16,10,4,16,85.31,0.005682556249152372,10,33550.0,19732,160.0,0.5464414289670452,49330000000.0,2732207144.835226,7.221999999999999e-06
16,11,4,16,85.06,0.005542709405326512,10,34830.0,20372,160.0,0.5448515645894624,50930000000.0,2724257822.947312,7.478e-06
16,12,4,16,85.07000000000001,0.005263278083242114,11,39721.0,22806,176.0,0.5393912159125849,51831818181.818184,2696956079.5629244,8.456199999999999e-06
16,3,4,32,85.49,0.005938075421212994,14,39781.0,22812,224.0,0.5387685694716705,40735714285.71429,2693842847.3583527,8.4682e-06
16,4,4,32,85.39,0.005763372041710546,12,37170.0,21528,192.0,0.5418575383840927,44850000000.0,2709287691.9204636,7.945999999999998e-06
16,5,4,32,85.24000000000001,0.005708881851773822,10,33535.0,19732,160.0,0.5466685136445492,49330000000.0,2733342568.222746,7.218999999999999e-06
16,6,4,32,85.07000000000001,0.005263278083242114,11,39704.5,22806,176.0,0.5396017934673307,51831818181.818184,2698008967.3366537,8.4529e-06
16,2,4,64,85.11999999999999,0.005583152013007547,13,40257.75,23066,208.0,0.5387018234260325,44357692307.69231,2693509117.1301622,8.56355e-06
16,3,4,64,85.07000000000001,0.005263278083242114,11,39696.25,22806,176.0,0.5397071439136223,51831818181.818184,2698535719.5681114,8.45125e-06
16,1,4,192,85.07000000000001,0.005263278083242114,11,39690.75,22806,176.0,0.5397774004011763,51831818181.818184,2698887002.0058813,8.45015e-06
4,48,8,2,85.09,0.005975128474591231,19,34808.0,20134,912.0,0.5388032541211732,8830701754.385963,2694016270.6058664,7.473599999999999e-06
4,56,8,2,84.99,0.005428239355760986,25,49000.0,27122,1400.0,0.5260279286268426,7749142857.142858,2630139643.134213,1.0311999999999999e-05
4,64,8,2,85.00999999999999,0.005702472500074933,19,39672.0,22566,1216.0,0.5343341541958704,7423026315.789474,2671670770.979352,8.446400000000001e-06
4,72,8,2,84.84,0.005526518452720288,20,44320.0,24872,1440.0,0.5305460750853243,6908888888.888889,2652730375.4266214,9.376e-06
4,80,8,2,85.44,0.005447223982217033,20,46880.0,26152,1600.0,0.5289644012944984,6538000000.0,2644822006.472492,9.888e-06
4,88,8,2,85.41,0.005392793280230357,20,49440.0,27432,1760.0,0.5275384615384615,6234545454.545454,2637692307.6923075,1.04e-05
4,96,8,2,85.24000000000001,0.005397904714155799,20,52000.0,28712,1920.0,0.5262463343108504,5981666666.666667,2631231671.554252,1.0912e-05
4,12,8,8,85.56,0.00596178380604597,25,45350.0,25522,300.0,0.5327071592569401,34029333333.333336,2663535796.2847004,9.582e-06
4,14,8,8,85.05,0.00598161000321463,21,40782.0,23274,294.0,0.5369849107101656,31665306122.448982,2684924553.550828,8.668400000000002e-06
4,16,8,8,84.83000000000001,0.0058837046920631655,20,41400.0,23592,320.0,0.5366696997270246,29489999999.999996,2683348498.6351233,8.791999999999998e-06
4,18,8,8,85.13,0.005727642378387982,20,43960.0,24872,360.0,0.5346517626827171,27635555555.555557,2673258813.413585,9.304000000000001e-06
4,20,8,8,85.22,0.005602142933866598,20,46520.0,26152,400.0,0.5328443357783211,26152000000.0,2664221678.891606,9.815999999999999e-06
4,22,8,8,85.06,0.005471762026213392,20,49080.0,27432,440.0,0.5312161115414408,24938181818.181816,2656080557.707204,1.0328e-05
4,24,8,8,85.24000000000001,0.005397904714155799,20,51640.0,28712,480.0,0.5297416974169742,23926666666.666668,2648708487.084871,1.084e-05
4,6,8,16,84.64,0.005376077327451021,41,74251.0,39890,246.0,0.5193266589420786,64861788617.88618,2596633294.710393,1.53622e-05
4,7,8,16,84.89999999999999,0.005756312813840573,27,52353.0,29046,189.0,0.5289457869721196,61473015873.01587,2644728934.860598,1.0982599999999999e-05
4,8,8,16,85.13,0.0059215584488211525,21,43407.0,24618,168.0,0.5355581177801466,58614285714.28571,2677790588.900733,9.1934e-06
4,9,8,16,84.82,0.005337880257054542,28,61460.0,33592,252.0,0.5247110278038113,53320634920.63492,2623555139.0190563,1.2804000000000001e-05
4,10,8,16,84.99,0.005830284026341526,18,41814.0,23844,180.0,0.5373416865732186,52986666666.666664,2686708432.8660927,8.8748e-06
4,11,8,16,84.87,0.005873123904944781,16,39216.0,22560,176.0,0.5400229797012639,51272727272.72727,2700114898.5063195,8.3552e-06
4,12,8,16,85.24000000000001,0.005397904714155799,20,51580.0,28712,240.0,0.5303287772441817,47853333333.333336,2651643886.2209086,1.0828e-05
4,3,8,32,85.2,0.005976532304679793,27,48856.5,27318,108.0,0.5313080431379033,101177777777.77779,2656540215.689516,1.02833e-05
4,4,8,32,84.81,0.005950535019106582,21,43375.5,24618,84.0,0.5359253736217087,117228571428.57143,2679626868.1085434,9.1871e-06
4,5,8,32,85.3,0.005941936799397503,17,39465.5,22690,85.0,0.5399102925604692,106776470588.23529,2699551462.8023458,8.405100000000002e-06
4,6,8,32,85.24000000000001,0.005397904714155799,20,51550.0,28712,120.0,0.5306228053964147,95706666666.66667,2653114026.982074,1.0821999999999999e-05
4,2,8,64,84.89,0.005896325189715137,22,45424.5,25644,88.0,0.5344225739561733,116563636363.63637,2672112869.7808666,9.596900000000001e-06
4,3,8,64,85.24000000000001,0.005397904714155799,20,51535.0,28712,80.0,0.5307699417691099,143560000000.0,2653849708.845549,1.0819000000000001e-05
4,1,8,192,85.24000000000001,0.005397904714155799,20,51525.0,28712,80.0,0.5308680780253305,143560000000.0,2654340390.1266527,1.0816999999999998e-05
6,48,8,2,85.08,0.005915045489744477,13,30472.0,18074,624.0,0.5471663841123758,11585897435.897436,2735831920.561879,6.606400000000001e-06
6,56,8,2,85.2,0.005870291736295267,12,29664.0,17688,672.0,0.5489076464746773,10528571428.571428,2744538232.3733864,6.4448e-06
6,64,8,2,84.89,0.005760735854144676,12,31200.0,18456,768.0,0.5466824644549763,9612500000.0,2733412322.2748814,6.752000000000001e-06
6,72,8,2,85.0,0.005676350411594335,12,32736.0,19224,864.0,0.5446509519492294,8900000000.0,2723254759.746147,7.059199999999999e-06
6,80,8,2,85.02,0.005370845908755256,14,39984.0,22812,1120.0,0.5361978187288454,8147142857.142858,2680989093.644227,8.5088e-06
6,88,8,2,84.88,0.0053282369010308715,14,41776.0,23708,1232.0,0.5347347527968243,7697402597.402597,2673673763.9841213,8.8672e-06
6,96,8,2,84.97,0.005315625677391616,14,43568.0,24604,1344.0,0.5333853624696496,7322619047.619048,2666926812.348248,9.225600000000002e-06
6,12,8,8,84.87,0.0053932278243358535,24,55824.0,30768,288.0,0.5269936969032611,42733333333.33333,2634968484.516306,1.16768e-05
6,14,8,8,85.2,0.005941578176681074,14,34356.0,20124,196.0,0.5451294831509372,41069387755.10204,2725647415.7546864,7.3832e-06
6,16,8,8,84.94,0.005913234292976905,13,33566.0,19738,208.0,0.5463654985329126,37957692307.69231,2731827492.664563,7.225199999999999e-06
6,18,8,8,84.83000000000001,0.005759974878714684,13,35230.0,20570,234.0,0.5443238952103732,35162393162.393166,2721619476.051866,7.557999999999999e-06
6,20,8,8,84.91,0.0055075062663427505,14,39732.0,22812,280.0,0.5393927929632082,32588571428.57143,2696963964.816041,8.4584e-06
6,22,8,8,84.85000000000001,0.00539695017410026,14,41524.0,23708,308.0,0.537791488975592,30789610389.61039,2688957444.87796,8.8168e-06
