Layer,Tile Size,Steps,MSE,Memory Footprint (Bytes),Compression Ratio,BLEU Score,Character F-score
4,32,6,0.001496101263910532,1199232.0,2.6231187960294586,37.56844141053812,0.26379718149128684
5,32,6,0.0015210984274744987,1199232.0,2.6231187960294586,38.199470373341796,0.26342185034431403
