Word Length,BLEU Score (Range-Based),BLEU Score (Mean-Based),BLEU Score (Log2-Based),BLEU Score (Loss-Aware),Compression Ratio
2,0.26997982758923944,4.5088891901964345,0.30898282278793543,0.6564191210200242,16.0
3,7.667053720895768,8.251930640481229,1.0655219267987488,2.433962803610054,10.666666666666666
4,11.713461863450245,8.043373535005996,10.694519843710697,12.28523681967663,8.0
5,12.117852989019099,8.487551254833852,11.535950158214485,12.543001464989134,6.4
6,12.93617178593853,8.438333888141036,12.368632986130558,12.780325466195034,5.333333333333333
7,12.91319782258008,8.071699743281432,13.192561038075548,13.013407871575211,4.571428571428571
8,12.667967530828934,7.904931600474159,12.397663672627562,12.58906539261515,4.0
16,12.74268682317277,8.1067025848724,12.749022193788495,12.76934030784358,2.0
