Tile Size,Steps,MSE,MSE Check,Memory Footprint (Bytes),Compression Ratio,BLEU Score,Character F-score
32,1,0.0027923151306670966,0.002792315208353102,412032.0,45.80801491146319,0,0
32,2,0.0026264670643361874,0.000165847976556203,824064.0,22.904007455731595,0,0
32,3,0.00248097272318167,0.00014549428306054324,1236096.0,15.269338303821062,0,0
32,4,0.0023494346086181395,0.0001315380601833264,1648128.0,11.452003727865797,0,0
64,1,0.0005453768382039925,0.0005453768389998004,201312.0,93.75679542203147,0,0
64,3,0.0004019378938361721,0.0001434663075391048,603936.0,31.252265140677157,0,0
64,5,0.00029954998240100394,0.00010240742994938046,1006560.0,18.751359084406296,0,0
64,7,0.00022176772156020283,7.780606271505046e-05,1409184.0,13.393827917433068,0,0
