Word Length,BLEU Score (Range-Based),BLEU Score (Mean-Based),BLEU Score (Log2-Based),BLEU Score (Loss-Aware),Compression Ratio
2,0.29059116017224756,22.910463085252406,0.27675377192211487,1.028546355388607,16.0
3,24.74837101212393,23.85165208793794,9.58236535999088,13.39552414630076,10.666666666666666
4,30.27126502030391,24.702233244404994,28.064223701750805,29.18546858279664,8.0
5,29.24116411085714,24.12794998405266,30.64667371562105,30.306133614248914,6.4
6,29.65626000392321,24.18581283864948,29.345605738695703,30.34893996136607,5.333333333333333
7,29.169586218199367,24.131176805671693,30.110029752933855,29.870847324657912,4.571428571428571
8,30.044809257130687,24.158921695025175,29.690652668871092,29.79768927390935,4.0
16,30.177978320027798,24.269088150506597,30.21060738931705,30.30229012499727,2.0
