NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s)
32,22,2,8,81.56565656565657,0.0058280209855146176,12,46800.0,26160,448.0,0.5383602239051696,23.357142857142858,5.3836022390516955,4.8592e-06
32,24,2,8,81.56565656565657,0.005698484217348307,12,49872.0,27696,448.0,0.5360792815113038,24.728571428571428,5.360792815113038,5.166399999999999e-06
32,6,2,16,81.81818181818183,0.0046500920585213785,39,101946.0,53148,1248.0,0.5123291368640228,17.034615384615382,5.123291368640228,1.03738e-05
32,7,2,16,81.56565656565657,0.005540199636342427,23,66010.0,35548,736.0,0.5242913188401522,19.319565217391304,5.2429131884015225,6.7802e-06
40,22,2,8,81.81818181818183,0.005227313586993378,13,54028.0,29748,520.0,0.5329272662128269,22.88307692307692,5.329272662128269,5.582e-06
40,24,2,8,82.07070707070707,0.004280127341375915,18,79416.0,42312,720.0,0.5210324105999409,23.506666666666668,5.210324105999408,8.120800000000002e-06
40,6,2,16,81.56565656565657,0.005464609687278374,23,66010.0,35548,920.0,0.5242913188401522,15.455652173913045,5.2429131884015225,6.7802e-06
40,7,2,16,81.81818181818183,0.00567623931581902,18,56268.0,30792,720.0,0.5303479159490183,17.10666666666667,5.303479159490183,5.805999999999999e-06
48,22,2,8,82.57575757575758,0.0053447178500935595,11,48532.0,27052,528.0,0.5375566330180431,20.493939393939392,5.3755663301804315,5.0323999999999995e-06
48,24,2,8,81.56565656565657,0.005437758648411178,10,46680.0,26152,480.0,0.539527974913352,21.793333333333333,5.39527974913352,4.847200000000001e-06
48,6,2,16,82.07070707070707,0.004514342060796138,31,96906.0,50812,1488.0,0.5148229954001095,13.659139784946237,5.148229954001095,9.8698e-06
48,7,2,16,81.56565656565657,0.005296529206106693,19,64258.0,34764,912.0,0.5263285389856169,15.247368421052634,5.263285389856169,6.605e-06
56,22,2,8,81.56565656565657,0.0059847682343586684,8,37344.0,21536,448.0,0.5502861815208504,19.228571428571428,5.5028618152085045,3.913599999999999e-06
