NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s)
32,22,2,8,81.81818181818183,0.004220226207516679,31,85944.0,62716,992,0.7148262970730372,25.28870967741935,7.148262970730372,8.7736e-06
32,24,2,8,81.56565656565657,0.004077314767690345,31,90541.0,66684,992,0.722211993545103,26.888709677419353,7.22211993545103,9.233300000000002e-06
32,6,2,16,81.81818181818183,0.004929823975548605,44,81242.0,59568,1408,0.7173928752077462,16.922727272727272,7.173928752077462,8.3034e-06
32,7,2,16,81.56565656565657,0.005280950324706636,34,66186.0,51080,1088,0.7514195769219454,18.77941176470588,7.514195769219453,6.7978e-06
40,22,2,8,81.56565656565657,0.005325794535849103,19,46879.0,42060,760,0.8641696287316882,22.13684210526316,8.641696287316883,4.8671e-06
40,24,2,8,81.81818181818183,0.005118860045831571,19,51957.0,44492,760,0.8277735399728368,23.416842105263157,8.277735399728368,5.3749e-06
40,6,2,16,81.56565656565657,0.005890406849798314,27,50377.0,41196,1080,0.7896643600605724,15.257777777777777,7.896643600605724,5.2169e-06
40,7,2,16,81.81818181818183,0.005935016487055322,23,42353.0,38492,920,0.87194472760222,16.735652173913046,8.7194472760222,4.4145e-06
48,22,2,8,82.57575757575758,0.0052872884415066206,17,46430.0,40132,816,0.832234249927419,19.672549019607843,8.32234249927419,4.8222e-06
48,24,2,8,81.56565656565657,0.005157763298254506,17,49118.0,42308,816,0.8310351600864271,20.73921568627451,8.310351600864271,5.090999999999999e-06
48,6,2,16,81.81818181818183,0.00576986202086486,26,50176.0,43112,1248,0.8295874384236454,13.817948717948719,8.295874384236454,5.196799999999999e-06
48,7,2,16,81.81818181818183,0.00586035239498768,21,45777.0,38100,1008,0.800941789821102,15.11904761904762,8.00941789821102,4.7569e-06
56,22,2,8,81.81818181818183,0.005033708589954349,17,50281.0,42308,952,0.8124747949993278,17.776470588235295,8.124747949993278,5.2073e-06
56,24,2,8,82.07070707070707,0.005025453305822554,17,50579.0,44484,952,0.84940138626339,18.69075630252101,8.4940138626339,5.2371e-06
56,6,2,16,81.56565656565657,0.004885893838403401,34,76279.0,59784,1904,0.7657644964199255,12.55966386554622,7.657644964199255,7.8071e-06
56,7,2,16,81.56565656565657,0.005788588360040055,22,47438.0,42584,1232,0.8650010156408694,13.825974025974025,8.650010156408694,4.923e-06
64,22,2,8,82.07070707070707,0.005108146619732093,16,50563.0,42048,1024,0.8031324610829911,16.425,8.03132461082991,5.2355e-06
64,24,2,8,82.57575757575758,0.0048198672908502434,18,57092.0,49224,1152,0.8359486447931527,17.091666666666665,8.359486447931527,5.888399999999999e-06
64,6,2,16,81.56565656565657,0.005991990501156297,22,50154.5,42584,1408,0.8197664905239044,12.097727272727274,8.197664905239044,5.1946499999999995e-06
64,7,2,16,82.82828282828282,0.005921931187303339,19,47809.5,39628,1216,0.7989274517907724,13.035526315789474,7.989274517907724,4.96015e-06
16,22,4,8,81.81818181818183,0.0051602114040530086,24,67107.0,49248,528,0.7147854105284547,37.309090909090905,7.147854105284547,6.8899e-06
16,24,4,8,82.82828282828282,0.004910246481320359,26,72586.0,56424,624,0.7586114173545941,36.169230769230765,7.586114173545941,7.437799999999999e-06
16,6,4,16,81.56565656565657,0.005736096721831924,39,65174.0,53148,624,0.7936564823940507,34.069230769230764,7.9365648239405076,6.6965999999999995e-06
16,7,4,16,81.56565656565657,0.004703833296722521,50,100130.0,73672,800,0.7228272600616158,36.836,7.228272600616158,1.0192199999999999e-05
20,22,4,8,81.81818181818183,0.004643261571652216,25,73601.0,54372,550,0.7211810114997413,39.54327272727273,7.211810114997413,7.5393e-06
20,24,4,8,81.56565656565657,0.00558288914576237,18,48468.0,42312,432,0.8418623159570234,39.17777777777778,8.418623159570235,5.026e-06
20,6,4,16,81.56565656565657,0.004891972960157945,46,89423.5,68024,920,0.7457504481146296,29.575652173913046,7.457504481146296,9.121549999999999e-06
20,7,4,16,81.81818181818183,0.004965377448880901,35,80230.5,56972,700,0.6945898991130482,32.55542857142857,6.945898991130482,8.20225e-06
24,22,4,8,81.56565656565657,0.005440511546628469,18,45183.0,42312,432,0.9007344332091538,39.17777777777778,9.007344332091538,4.6975e-06
24,24,4,8,81.56565656565657,0.004804087906077071,21,61763.0,51540,504,0.8109511446778381,40.9047619047619,8.10951144677838,6.3555e-06
24,6,4,16,81.81818181818183,0.00566694271706045,30,55398.5,49272,720,0.8615416896162824,27.373333333333335,8.615416896162824,5.71905e-06
24,7,4,16,81.81818181818183,0.004839596329039433,34,79269.0,59784,816,0.7375186587878264,29.30588235294118,7.3751865878782645,8.1061e-06
28,22,4,8,81.56565656565657,0.005461103679607586,15,43123.0,37692,420,0.8391851274629857,35.89714285714286,8.391851274629857,4.491499999999999e-06
28,24,4,8,81.56565656565657,0.003956146511133623,25,84787.0,63972,700,0.7388858730177064,36.55542857142857,7.388858730177064,8.657899999999999e-06
28,6,4,16,81.56565656565657,0.005067029921378605,36,73438.5,63120,1008,0.8390214075408245,25.04761904761905,8.390214075408245,7.52305e-06
