NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s)
32,14,2,8,80.05050505050505,0.005591757513073597,66,48246.0,96264,2112,1.923817898397218,18.23181818181818,18.23181818181818,5.28e-06
32,16,2,8,79.29292929292929,0.005295230012412549,66,52470.0,104712,2112,1.9297482584497438,19.83181818181818,19.297482584497438,5.4262e-06
32,18,2,8,81.06060606060606,0.005057029903849713,66,56694.0,113160,2112,1.9348220086858394,21.43181818181818,19.348220086858394,5.848599999999999e-06
32,20,2,8,81.81818181818183,0.00510880259901671,58,53534.0,107240,1856,1.938329176155876,23.112068965517242,19.38329176155876,5.5326e-06
40,14,2,8,80.05050505050505,0.005236678243634443,66,52470.0,104712,2640,1.9297482584497438,15.865454545454545,15.865454545454545,6.6e-06
40,16,2,8,80.55555555555556,0.004961080474798623,66,56694.0,113160,2640,1.9348220086858394,17.145454545454548,17.145454545454548,6.5999999999999995e-06
40,18,2,8,81.31313131313132,0.0047523101038638525,66,60918.0,121608,2640,1.9392122468505821,18.425454545454546,18.425454545454546,6.6e-06
40,20,2,8,81.56565656565657,0.004807566459563807,58,57246.0,114664,2320,1.9422067143195907,19.769655172413792,19.422067143195907,5.9038e-06
48,14,2,8,79.04040404040404,0.005045563463773562,66,56694.0,113160,3168,1.9348220086858394,14.287878787878787,14.287878787878787,7.92e-06
48,16,2,8,82.57575757575758,0.005227379911667255,54,49842.0,100056,2592,1.937792927141031,15.440740740740743,15.440740740740743,6.479999999999999e-06
48,18,2,8,81.31313131313132,0.0045421411536128295,66,65142.0,130056,3168,1.943048376012191,16.421212121212122,16.421212121212122,7.92e-06
48,20,2,8,81.56565656565657,0.004536827733500086,57,59907.0,120036,2736,1.9455096516961377,17.549122807017547,17.549122807017547,6.839999999999999e-06
56,14,2,8,81.56565656565657,0.0051606962978213225,58,53534.0,107240,3248,1.938329176155876,13.206896551724135,13.206896551724135,8.120000000000002e-06
56,16,2,8,81.56565656565657,0.00477370882660495,61,60207.0,120436,3416,1.9425474604429103,14.102576112412176,14.102576112412176,8.540000000000001e-06
56,18,2,8,80.05050505050505,0.004392884830444669,66,69366.0,138504,3696,1.946429073329773,14.989610389610391,14.989610389610391,9.24e-06
56,20,2,8,81.56565656565657,0.004818713634501877,48,53520.0,107712,2688,1.947353196413075,16.02857142857143,16.02857142857143,6.72e-06
64,14,2,8,81.56565656565657,0.005025744053053476,59,58233.0,116588,3776,1.9423240316534778,12.35042372881356,12.35042372881356,9.44e-06
64,16,2,8,81.56565656565657,0.004750667608115123,60,63060.0,126192,3840,1.9458459261086782,13.144999999999998,13.144999999999998,9.600000000000001e-06
64,18,2,8,81.56565656565657,0.0056570981512739085,34,37910.0,77192,2176,1.9442849226739207,14.189705882352943,14.189705882352943,5.439999999999999e-06
64,20,2,8,82.07070707070707,0.004280257675465764,59,69561.0,139244,3776,1.951480666545205,14.750423728813558,14.750423728813558,9.44e-06
16,14,4,8,77.02020202020202,0.005941174754553273,66,47982.0,96264,1056,1.9340217784385423,36.46363636363636,19.340217784385423,4.9774e-06
16,16,4,8,79.04040404040404,0.005686042843223741,66,52206.0,104712,1056,1.9391829327012111,39.66363636363636,19.39182932701211,5.3998e-06
16,18,4,8,77.52525252525253,0.005413663752998368,66,56430.0,113160,1188,1.9435952045618494,38.1010101010101,19.435952045618492,5.822200000000001e-06
16,20,4,8,76.76767676767676,0.005262645382390225,66,60654.0,121608,1320,1.9474105627261955,36.85090909090909,19.474105627261956,6.2445999999999995e-06
20,14,4,8,81.06060606060606,0.005580306047378818,66,52206.0,104712,1320,1.9391829327012111,31.73090909090909,19.39182932701211,5.3998e-06
20,16,4,8,79.54545454545455,0.005298359926308137,66,56430.0,113160,1320,1.9435952045618494,34.290909090909096,19.435952045618492,5.822200000000001e-06
20,18,4,8,78.28282828282829,0.005051479304119643,66,60654.0,121608,1320,1.9474105627261955,36.85090909090909,19.474105627261956,6.2445999999999995e-06
20,20,4,8,77.27272727272727,0.00484329061281313,66,64878.0,130056,1320,1.9507424628768562,39.410909090909094,19.50742462876856,6.667e-06
24,14,4,8,79.29292929292929,0.005258677536723878,66,56430.0,113160,1584,1.9435952045618494,28.575757575757574,19.435952045618492,5.822200000000001e-06
24,16,4,8,80.3030303030303,0.004937266650367325,66,60654.0,121608,1584,1.9474105627261955,30.709090909090907,19.474105627261956,6.2445999999999995e-06
24,18,4,8,81.56565656565657,0.0055157239900543425,44,43252.0,87728,1056,1.9476067844773999,33.230303030303034,19.476067844774,4.5044e-06
24,20,4,8,82.07070707070707,0.00493387188066498,53,55491.0,111828,1272,1.9522022240455283,35.16603773584906,19.522022240455282,5.7283e-06
28,14,4,8,81.56565656565657,0.00578981763450797,44,40436.0,82096,1232,1.944112910864829,26.654545454545456,19.44112910864829,4.2228000000000005e-06
28,16,4,8,81.56565656565657,0.0052208492403534295,52,51116.0,103120,1456,1.9490436228925683,28.329670329670332,19.49043622892568,5.2908e-06
28,18,4,8,81.56565656565657,0.005420101651143027,41,42927.0,87204,1148,1.9500436056262438,30.384668989547038,19.500436056262437,4.4719e-06
28,20,4,8,80.8080808080808,0.004246060040637354,66,73326.0,146952,1848,1.9562821161372774,31.807792207792208,19.562821161372774,7.511799999999999e-06
32,14,4,8,81.56565656565657,0.005025744053053476,59,57997.0,116588,1888,1.9499908009834586,24.70084745762712,19.499908009834584,5.9789000000000005e-06
32,16,4,8,81.56565656565657,0.004750667608115123,60,62820.0,126192,1920,1.9530737324336036,26.289999999999996,19.530737324336037,6.4612e-06
32,18,4,8,81.56565656565657,0.0056570981512739085,34,37774.0,77192,1088,1.9509680028307133,28.379411764705885,19.509680028307134,3.9565999999999995e-06
32,20,4,8,82.07070707070707,0.004280257675465764,59,69325.0,139244,1888,1.9579566067185061,29.500847457627117,19.579566067185063,7.1117e-06
8,14,8,8,70.0,0.006229313501121916,66,47850.0,96264,924,1.939164417227348,41.67272727272727,19.39164417227348,4.9642e-06
8,16,8,8,74.74747474747475,0.005941750273978961,66,52074.0,104712,1056,1.9439349496899714,39.66363636363636,19.439349496899712,5.3866e-06
8,18,8,8,77.27272727272727,0.005695840438825773,66,56298.0,113160,1188,1.9480117059734894,38.1010101010101,19.480117059734894,5.809e-06
8,20,8,8,80.3030303030303,0.00544541428345592,66,60522.0,121608,1320,1.9515357704528677,36.85090909090909,19.51535770452868,6.231399999999999e-06
10,14,8,8,79.7979797979798,0.005830985953719032,66,52074.0,104712,924,1.9439349496899714,45.32987012987013,19.439349496899712,5.3866e-06
10,16,8,8,78.78787878787878,0.005503399862669316,66,56298.0,113160,1056,1.9480117059734894,42.86363636363636,19.480117059734894,5.809e-06
10,18,8,8,81.31313131313132,0.0052621860519441585,66,60522.0,121608,1188,1.9515357704528677,40.945454545454545,19.51535770452868,6.231399999999999e-06
10,20,8,8,79.04040404040404,0.005011489231759269,66,64746.0,130056,1320,1.954612401935736,39.410909090909094,19.54612401935736,6.653799999999999e-06
12,14,8,8,79.7979797979798,0.0054400972973119195,66,56298.0,113160,924,1.9480117059734894,48.98701298701299,19.480117059734894,5.809e-06
12,16,8,8,81.56565656565657,0.00562787012974204,53,48601.0,98260,848,1.9498739904351794,46.34905660377358,19.498739904351794,5.0393e-06
12,18,8,8,81.81818181818183,0.0051248901091964635,61,59841.0,120436,1098,1.9540830399299076,43.874681238615665,19.540830399299075,6.1633e-06
12,20,8,8,82.57575757575758,0.004934612008874627,59,61655.0,124140,1180,1.956593692373162,42.081355932203394,19.56593692373162,6.3447e-06
14,14,8,8,81.56565656565657,0.00576465151600801,47,43099.0,87484,658,1.9488093381746898,53.181762917933135,19.4880933817469,4.489099999999999e-06
14,16,8,8,81.56565656565657,0.005195819363795573,56,54936.0,110816,896,1.953462135100832,49.471428571428575,19.534621351008322,5.672799999999999e-06
14,18,8,8,81.81818181818183,0.005260940215209744,47,49115.0,99516,846,1.9548588602746184,47.05248226950355,19.548588602746186,5.0907e-06
14,20,8,8,81.56565656565657,0.005552180969871562,37,41033.0,83732,740,1.955213076474022,45.26054054054054,19.55213076474022,4.282500000000001e-06
16,14,8,8,81.56565656565657,0.005025744053053476,59,57879.0,116588,944,1.9538469273181278,49.40169491525424,19.538469273181278,5.967099999999999e-06
16,16,8,8,81.56565656565657,0.004750667608115123,60,62700.0,126192,960,1.9567078087204615,52.57999999999999,19.567078087204614,6.4492e-06
16,18,8,8,81.56565656565657,0.0056570981512739085,34,37706.0,77192,612,1.9543268013570307,50.452287581699345,19.54326801357031,3.9498e-06
16,20,8,8,82.07070707070707,0.004280257675465764,59,69207.0,139244,1180,1.9612107212777645,47.201355932203384,19.612107212777644,7.0999e-06
4,14,16,8,70.0,0.006430998307077101,66,47784.0,96264,924,1.9417460061319993,41.67272727272727,19.417460061319993,4.957600000000001e-06
4,16,16,8,70.0,0.006110347918847175,66,52008.0,104712,1056,1.9463197026022305,39.66363636363636,19.463197026022307,5.379999999999999e-06
4,18,16,8,77.77777777777779,0.005849080499990715,66,56232.0,113160,1188,1.950227492072246,38.1010101010101,19.50227492072246,5.8024e-06
4,20,16,8,76.01010101010101,0.005668454477157089,66,60456.0,121608,1320,1.9536049350983165,36.85090909090909,19.536049350983163,6.2248e-06
5,14,16,8,70.0,0.0060265842078587135,66,52008.0,104712,924,1.9463197026022305,45.32987012987013,19.463197026022307,5.379999999999999e-06
5,16,16,8,80.3030303030303,0.005702230866201908,66,56232.0,113160,1056,1.950227492072246,42.86363636363636,19.50227492072246,5.8024e-06
5,18,16,8,81.56565656565657,0.005879054260852324,53,48548.0,98260,954,1.951926897099722,41.19916142557651,19.519268970997217,5.034000000000001e-06
5,20,16,8,74.24242424242425,0.005221149774740244,66,64680.0,130056,1320,1.9565531351546517,39.410909090909094,19.565531351546518,6.647199999999999e-06
6,14,16,8,79.04040404040404,0.005612198085662563,66,56232.0,113160,924,1.950227492072246,48.98701298701299,19.50227492072246,5.8024e-06
6,16,16,8,77.77777777777779,0.005319291205136919,66,60456.0,121608,1056,1.9536049350983165,46.06363636363636,19.536049350983163,6.2248e-06
6,18,16,8,80.3030303030303,0.005046784792441494,66,64680.0,130056,1188,1.9565531351546517,43.78989898989899,19.565531351546518,6.647199999999999e-06
6,20,16,8,78.28282828282829,0.004851651321086711,66,68904.0,138504,1320,1.959149032477085,41.97090909090909,19.591490324770852,7.069599999999999e-06
7,14,16,8,81.56565656565657,0.00546756922441244,58,53128.0,107240,812,1.9526584122359796,52.82758620689654,19.526584122359797,5.492e-06
7,16,16,8,79.29292929292929,0.0049194509524706515,66,64680.0,130056,1056,1.9565531351546517,49.26363636363636,19.565531351546518,6.647199999999999e-06
7,18,16,8,80.3030303030303,0.004683386346921177,66,68904.0,138504,1188,1.959149032477085,46.634343434343435,19.591490324770852,7.069599999999999e-06
7,20,16,8,82.32323232323232,0.004676803166453653,58,64264.0,129512,1160,1.9606394574300594,44.65931034482759,19.606394574300595,6.605599999999999e-06
8,14,16,8,81.56565656565657,0.005025744053053476,59,57820.0,116588,826,1.955780715292223,56.4590799031477,19.55780715292223,5.9612e-06
8,16,16,8,81.56565656565657,0.004750667608115123,60,62640.0,126192,960,1.9585299230196176,52.57999999999999,19.585299230196178,6.4431999999999996e-06
8,18,16,8,81.56565656565657,0.0056570981512739085,34,37672.0,77192,612,1.9560105412527873,50.452287581699345,19.56010541252787,3.946400000000001e-06
8,20,16,8,82.07070707070707,0.004280257675465764,59,69148.0,139244,1180,1.962841838173104,47.201355932203384,19.62841838173104,7.094e-06
2,14,32,8,70.0,0.0064728115694813754,66,47751.0,96264,924,1.9430393799325838,41.67272727272727,19.430393799325838,4.9543e-06
2,16,32,8,70.0,0.00618358796138557,66,51975.0,104712,1056,1.9475142745550245,39.66363636363636,19.475142745550244,5.3767e-06
2,18,32,8,73.73737373737373,0.00591707978038535,66,56199.0,113160,1188,1.9513372764739356,38.1010101010101,19.513372764739355,5.7991e-06
2,20,32,8,76.01010101010101,0.005710574286109392,66,60423.0,121608,1320,1.9546411637065015,36.85090909090909,19.546411637065017,6.2215e-06
3,14,32,8,77.77777777777779,0.0057191302790949505,66,56199.0,113160,924,1.9513372764739356,48.98701298701299,19.513372764739355,5.7991e-06
3,16,32,8,78.53535353535354,0.00541673606274447,66,60423.0,121608,1056,1.9546411637065015,46.06363636363636,19.546411637065017,6.2215e-06
3,18,32,8,80.3030303030303,0.005150593237078051,66,64647.0,130056,1188,1.9575249476963832,43.78989898989899,19.575249476963833,6.6439e-06
3,20,32,8,80.55555555555556,0.004921863035720573,66,68871.0,138504,1320,1.9600639655831198,41.97090909090909,19.6006396558312,7.0663000000000004e-06
4,14,32,8,81.56565656565657,0.005025744053053476,59,57790.5,116588,826,1.9567490454411949,56.4590799031477,19.56749045441195,5.95825e-06
4,16,32,8,81.56565656565657,0.004750667608115123,60,62610.0,126192,960,1.9594422533461693,52.57999999999999,19.594422533461692,6.440200000000001e-06
4,18,32,8,81.56565656565657,0.0056570981512739085,34,37655.0,77192,612,1.9568534996324183,50.452287581699345,19.568534996324182,3.9447e-06
4,20,32,8,82.07070707070707,0.004280257675465764,59,69118.5,139244,1180,1.9636584144802252,47.201355932203384,19.636584144802253,7.09105e-06
1,14,64,8,70.0,0.006474993227201897,66,47734.5,96264,924,1.9436867131737554,41.67272727272727,19.436867131737554,4.952650000000001e-06
1,16,64,8,70.0,0.006233086447756979,66,51958.5,104712,1056,1.9481121105850179,39.66363636363636,19.48112110585018,5.37505e-06
1,18,64,8,76.51515151515152,0.005896106937917341,66,56182.5,113160,1188,1.9518926424548724,38.1010101010101,19.518926424548724,5.79745e-06
1,20,64,8,75.75757575757575,0.0057252646827599405,66,60406.5,121608,1320,1.9551596903462303,36.85090909090909,19.551596903462304,6.219849999999999e-06
2,14,64,8,81.56565656565657,0.005025744053053476,59,57775.75,116588,826,1.9572335701784942,56.4590799031477,19.572335701784944,5.956774999999999e-06
2,16,64,8,81.56565656565657,0.004750667608115123,60,62595.0,126192,960,1.9598987373227514,52.57999999999999,19.598987373227516,6.4387e-06
2,18,64,8,81.56565656565657,0.0056570981512739085,34,37646.5,77192,612,1.957275251340695,50.452287581699345,19.57275251340695,3.9438499999999995e-06
2,20,64,8,82.07070707070707,0.004280257675465764,59,69103.75,139244,1180,1.9640669574692418,47.201355932203384,19.640669574692417,7.089575000000001e-06
1,14,128,8,81.56565656565657,0.005025744053053476,59,57768.375,116588,826,1.9574759225407832,56.4590799031477,19.57475922540783,5.9560375e-06
1,16,128,8,81.56565656565657,0.004750667608115123,60,62587.5,126192,960,1.9601270590793654,52.57999999999999,19.601270590793654,6.43795e-06
1,18,128,8,81.56565656565657,0.0056570981512739085,34,37642.25,77192,612,1.9574861953758471,50.452287581699345,19.57486195375847,3.943425e-06
1,20,128,8,82.07070707070707,0.004280257675465764,59,69096.375,139244,1180,1.9642712927190107,47.201355932203384,19.642712927190107,7.0888375e-06
