NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s)
32,6,2,32,82.07070707070707,0.004687916141585772,25,45718.75,25497,3200,0.5366574933041469,3.187125,3.187125,8e-06
32,2,2,64,81.81818181818183,0.004316845535882185,49,77046.375,40753,6272,0.5169183154777099,2.5990433673469386,2.5990433673469386,1.568e-05
32,3,2,64,82.07070707070707,0.004687916141585772,25,45709.375,25497,3200,0.5367634094802519,3.187125,3.187125,8e-06
32,1,2,192,82.07070707070707,0.004687916141585772,25,45703.125,25497,3200,0.5368340434939375,3.187125,3.187125,8e-06
40,6,2,32,81.56565656565657,0.004217460701776428,26,54203.5,29722,4160,0.5307926529810432,2.857884615384615,2.857884615384615,1.0400000000000002e-05
40,2,2,64,81.56565656565657,0.005046574058234335,28,51194.5,28188,4480,0.531984562105442,2.5167857142857146,2.5167857142857146,1.1199999999999998e-05
40,3,2,64,81.56565656565657,0.004217460701776428,26,54193.75,29722,4160,0.5308850912955528,2.857884615384615,2.857884615384615,1.0400000000000002e-05
40,1,2,192,81.56565656565657,0.004217460701776428,26,54187.25,29722,4160,0.5309467347276,2.857884615384615,2.857884615384615,1.0400000000000002e-05
48,6,2,32,82.07070707070707,0.004518871648188565,19,44474.25,24979,3648,0.5398967930186691,2.7389254385964907,2.7389254385964907,9.120000000000002e-06
48,2,2,64,82.07070707070707,0.004680924247162214,29,60446.875,32797,5568,0.5269536121917371,2.3561063218390803,2.3561063218390803,1.392e-05
48,3,2,64,82.07070707070707,0.004518871648188565,19,44467.125,24979,3648,0.5399799499017761,2.7389254385964907,2.7389254385964907,9.120000000000002e-06
48,1,2,192,82.07070707070707,0.004518871648188565,19,44462.375,24979,3648,0.5400354020565622,2.7389254385964907,2.7389254385964907,9.120000000000002e-06
56,6,2,32,82.32323232323232,0.005011159415954961,14,36354.5,21006,3136,0.5506665093783178,2.6793367346938775,2.6793367346938775,7.84e-06
56,2,2,64,82.07070707070707,0.005069726445317725,22,51488.25,28438,4928,0.5337437418180283,2.3082792207792204,2.3082792207792204,1.2320000000000002e-05
56,3,2,64,82.32323232323232,0.005011159415954961,14,36349.25,21006,3136,0.5507423065578606,2.6793367346938775,2.6793367346938775,7.84e-06
56,1,2,192,82.32323232323232,0.005011159415954961,14,36345.75,21006,3136,0.5507928496043946,2.6793367346938775,2.6793367346938775,7.84e-06
64,6,2,32,82.07070707070707,0.0049566867847451335,14,39938.5,22798,3584,0.546315045350523,2.5444196428571426,2.5444196428571426,8.96e-06
64,2,2,64,82.07070707070707,0.005011233306067075,22,57120.25,31254,5632,0.5305178464580796,2.2197443181818186,2.2197443181818186,1.4079999999999999e-05
64,3,2,64,82.07070707070707,0.0049566867847451335,14,39933.25,22798,3584,0.5463837843991348,2.5444196428571426,2.5444196428571426,8.96e-06
64,1,2,192,82.07070707070707,0.0049566867847451335,14,39929.75,22798,3584,0.5464296200423041,2.5444196428571426,2.5444196428571426,8.96e-06
16,6,4,32,81.56565656565657,0.0046593913127939484,31,56195.25,30879,1984,0.5325136129062854,6.225604838709678,5.325136129062854,5.798725e-06
16,2,4,64,81.56565656565657,0.005554055787169266,33,51360.375,28449,2112,0.5352347848990755,5.388068181818182,5.352347848990755,5.3152375000000005e-06
16,3,4,64,81.56565656565657,0.0046593913127939484,31,56183.625,30879,1984,0.532620390034605,6.225604838709678,5.326203900346051,5.7975625e-06
16,1,4,192,81.56565656565657,0.0046593913127939484,31,56175.875,30879,1984,0.5326915985793855,6.225604838709678,5.326915985793855,5.7967875e-06
20,6,4,32,81.81818181818183,0.004212964542704752,31,64131.25,34847,2480,0.5285995456838065,5.620483870967742,5.285995456838065,6.5923250000000004e-06
20,2,4,64,81.06060606060606,0.004198522932533483,51,92431.125,48819,4080,0.5181212149352932,4.786176470588235,4.786176470588235,1.02e-05
20,3,4,64,81.81818181818183,0.004212964542704752,31,64119.625,34847,2480,0.5286927761225733,5.620483870967742,5.286927761225733,6.5911625e-06
20,1,4,192,81.81818181818183,0.004212964542704752,31,64111.875,34847,2480,0.5287549480208865,5.620483870967742,5.287549480208865,6.5903875e-06
24,6,4,32,82.07070707070707,0.003956560116135446,29,67417.75,36509,2784,0.5275123808422946,5.245545977011494,5.245545977011494,6.960000000000001e-06
24,2,4,64,81.81818181818183,0.00495905085921032,29,59982.875,32797,2784,0.5309116368102728,4.712212643678161,4.712212643678161,6.96e-06
24,3,4,64,82.07070707070707,0.003956560116135446,29,67406.875,36509,2784,0.5275952824377564,5.245545977011494,5.245545977011494,6.960000000000001e-06
24,1,4,192,82.07070707070707,0.003956560116135446,29,67399.625,36509,2784,0.527650564645649,5.245545977011494,5.245545977011494,6.960000000000001e-06
28,6,4,32,81.56565656565657,0.0051105923768090915,14,36130.5,21006,1568,0.5539191772694311,5.358673469387755,5.358673469387755,3.92e-06
28,2,4,64,82.57575757575758,0.004819204562338967,26,60433.75,33050,2912,0.5311306010775282,4.539835164835165,4.539835164835165,7.279999999999999e-06
28,3,4,64,81.56565656565657,0.0051105923768090915,14,36125.25,21006,1568,0.5539958725909712,5.358673469387755,5.358673469387755,3.92e-06
28,1,4,192,81.56565656565657,0.0051105923768090915,14,36121.75,21006,1568,0.5540470146055191,5.358673469387755,5.358673469387755,3.92e-06
32,6,4,32,82.07070707070707,0.0049566867847451335,14,39714.5,22798,1792,0.5492633683880838,5.088839285714285,5.088839285714285,4.48e-06
32,2,4,64,82.07070707070707,0.005011233306067075,22,56768.25,31254,2816,0.5337067379323005,4.439488636363637,4.439488636363637,7.0399999999999995e-06
32,3,4,64,82.07070707070707,0.0049566867847451335,14,39709.25,22798,1792,0.549332851420138,5.088839285714285,5.088839285714285,4.48e-06
32,1,4,192,82.07070707070707,0.0049566867847451335,14,39705.75,22798,1792,0.5493791832087281,5.088839285714285,5.088839285714285,4.48e-06
8,6,8,32,81.56565656565657,0.005048192827066081,29,52337.75,29085,928,0.5373200504343729,12.536637931034482,5.373200504343729,5.4129750000000005e-06
8,2,8,64,81.56565656565657,0.005776234558361573,34,52644.75,29218,1088,0.5367329974695403,10.741911764705883,5.367329974695403,5.443675e-06
8,3,8,64,81.56565656565657,0.005048192827066081,29,52326.875,29085,928,0.5374280230326296,12.536637931034482,5.3742802303262955,5.4118875e-06
8,1,8,192,81.56565656565657,0.005048192827066081,29,52319.625,29085,928,0.5375000288754958,12.536637931034482,5.375000288754958,5.411162500000001e-06
10,6,8,32,82.57575757575758,0.00488345727609826,25,51518.75,28697,1000,0.5382966850025558,11.4788,5.382966850025558,5.331075e-06
10,2,8,64,81.06060606060606,0.00445217840613491,51,92023.125,48819,2040,0.5203745131715168,9.57235294117647,5.203745131715168,9.3815125e-06
10,3,8,64,82.57575757575758,0.00488345727609826,25,51509.375,28697,1000,0.5383913642002669,11.4788,5.383913642002669,5.3301375e-06
10,1,8,192,82.57575757575758,0.00488345727609826,25,51503.125,28697,1000,0.5384545021706957,11.4788,5.384545021706957,5.3295124999999996e-06
12,6,8,32,81.81818181818183,0.00500462034889809,19,44018.25,24979,912,0.5452709819308997,10.955701754385963,5.452709819308997,4.581025000000001e-06
12,2,8,64,82.07070707070707,0.0050364513515210535,30,61811.25,33822,1440,0.5317652792899734,9.395,5.317652792899734,6.360325e-06
12,3,8,64,81.81818181818183,0.00500462034889809,19,44011.125,24979,912,0.5453558026881353,10.955701754385963,5.453558026881353,4.5803125e-06
12,1,8,192,81.81818181818183,0.00500462034889809,19,44006.375,24979,912,0.545412364521667,10.955701754385963,5.4541236452166695,4.579837500000001e-06
14,6,8,32,81.56565656565657,0.004796392398325037,17,43736.75,24849,952,0.5457870027180628,10.440756302521008,5.457870027180628,4.552874999999999e-06
14,2,8,64,81.81818181818183,0.0050472052690884,25,57909.375,31897,1400,0.534275801855485,9.113428571428571,5.34275801855485,5.970137499999999e-06
14,3,8,64,81.56565656565657,0.004796392398325037,17,43730.375,24849,952,0.5458634352886904,10.440756302521008,5.458634352886904,4.552237500000001e-06
14,1,8,192,81.56565656565657,0.004796392398325037,17,43726.125,24849,952,0.545914402229881,10.440756302521008,5.45914402229881,4.551812499999999e-06
16,6,8,32,82.07070707070707,0.0049566867847451335,14,39602.5,22798,896,0.5507494957059512,10.17767857142857,5.507494957059512,4.139450000000001e-06
16,2,8,64,82.07070707070707,0.005011233306067075,22,56592.25,31254,1408,0.5353156030950128,8.878977272727274,5.353156030950128,5.838425e-06
16,3,8,64,82.07070707070707,0.0049566867847451335,14,39597.25,22798,896,0.5508193552673701,10.17767857142857,5.508193552673701,4.138925e-06
16,1,8,192,82.07070707070707,0.0049566867847451335,14,39593.75,22798,896,0.5508659381550413,10.17767857142857,5.508659381550412,4.1385750000000004e-06
4,6,16,32,81.81818181818183,0.0049654453581230015,32,57624.0,31776,512,0.5348054396122257,24.825,5.348054396122257,5.941599999999999e-06
4,2,16,64,79.29292929292929,0.005157619452713191,51,78763.125,42291,816,0.5249945301431783,20.73088235294118,5.249945301431783,8.0555125e-06
4,3,16,64,81.81818181818183,0.0049654453581230015,32,57612.0,31776,512,0.5349134738401454,24.825,5.349134738401454,5.940400000000001e-06
4,1,16,192,81.81818181818183,0.0049654453581230015,32,57604.0,31776,512,0.534985520910499,24.825,5.34985520910499,5.939600000000001e-06
5,6,16,32,81.56565656565657,0.004358196063983603,35,71986.25,38947,700,0.5278927055060265,22.255428571428574,5.278927055060265,7.377825e-06
5,2,16,64,79.7979797979798,0.004637596084130338,51,91819.125,48819,1020,0.5215085279660938,19.14470588235294,5.215085279660938,9.3611125e-06
5,3,16,64,81.56565656565657,0.004358196063983603,35,71973.125,38947,700,0.5279866332497911,22.255428571428574,5.279866332497911,7.3765125000000005e-06
5,1,16,192,81.56565656565657,0.004358196063983603,35,71964.375,38947,700,0.5280492703173115,22.255428571428574,5.280492703173115,7.375637500000001e-06
6,6,16,32,82.07070707070707,0.003920526661705119,35,80946.25,43427,840,0.5248721117500068,20.679523809523808,5.248721117500068,8.273825e-06
6,2,16,64,82.07070707070707,0.0049974930545867964,34,69916.75,37922,816,0.5288336500078442,18.58921568627451,5.288336500078442,7.170875000000001e-06
6,3,16,64,82.07070707070707,0.003920526661705119,35,80933.125,43427,840,0.5249553868912256,20.679523809523808,5.249553868912256,8.2725125e-06
6,1,16,192,82.07070707070707,0.003920526661705119,35,80924.375,43427,840,0.5250109183338849,20.679523809523808,5.250109183338849,8.271637500000001e-06
7,6,16,32,82.07070707070707,0.004937385416447983,17,43668.75,24849,476,0.546603388637451,20.881512605042015,5.466033886374509,4.546075e-06
7,2,16,64,79.7979797979798,0.003750328998660445,51,117931.125,61875,1428,0.516817448592325,17.331932773109244,5.168174485923251,1.1972312499999998e-05
7,3,16,64,82.07070707070707,0.004937385416447983,17,43662.375,24849,476,0.5466800500501877,20.881512605042015,5.466800500501877,4.5454375e-06
7,1,16,192,82.07070707070707,0.004937385416447983,17,43658.125,24849,476,0.5467311696062442,20.881512605042015,5.467311696062442,4.5450125e-06
8,6,16,32,82.07070707070707,0.0049566867847451335,14,39546.5,22798,448,0.5514955791816345,20.35535714285714,5.5149557918163445,4.13385e-06
8,2,16,64,82.07070707070707,0.005011233306067075,22,56504.25,31254,704,0.5361236786242682,17.75795454545455,5.361236786242682,5.829625000000001e-06
8,3,16,64,82.07070707070707,0.0049566867847451335,14,39541.25,22798,448,0.5515656281565083,20.35535714285714,5.515656281565083,4.133325000000001e-06
8,1,16,192,82.07070707070707,0.0049566867847451335,14,39537.75,22798,448,0.5516123373598921,20.35535714285714,5.516123373598921,4.132974999999999e-06
