NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s)
32,80,2,2,82.32323232323232,0.00470102961548139,26,44512.0,24730,3328,0.5340791292328957,2.9723557692307696,2.9723557692307696,8.319999999999998e-06
32,88,2,2,81.56565656565657,0.004627741408807385,26,46176.0,25562,3328,0.532896931287525,3.0723557692307697,3.0723557692307697,8.319999999999998e-06
32,96,2,2,82.07070707070707,0.004687916141585772,25,46000.0,25497,3200,0.5334993304318715,3.187125,3.187125,8e-06
32,12,2,8,82.07070707070707,0.0049186111611328985,45,65115.0,34797,5760,0.5200801111991271,2.4164583333333334,2.4164583333333334,1.44e-05
40,80,2,2,81.56565656565657,0.005277403405467603,16,31488.0,18448,2560,0.5543269230769231,2.8825,2.8825,6.4e-06
40,88,2,2,81.56565656565657,0.005082142355336663,17,34544.0,19953,2720,0.5491248348745046,2.934264705882353,2.934264705882353,6.799999999999999e-06
40,96,2,2,81.56565656565657,0.004217460701776428,26,54496.0,29722,4160,0.5280343945423536,2.857884615384615,2.857884615384615,1.0400000000000002e-05
40,12,2,8,81.56565656565657,0.0051020288454001915,33,56199.0,30561,5280,0.5269955682778362,2.3152272727272725,2.3152272727272725,1.3200000000000002e-05
48,80,2,2,81.56565656565657,0.004845626393800795,17,37808.0,21585,3264,0.5450757575757575,2.645220588235294,2.645220588235294,8.160000000000001e-06
48,88,2,2,81.56565656565657,0.004654571337193019,18,41184.0,23250,3456,0.540999627699181,2.6909722222222223,2.6909722222222223,8.64e-06
48,96,2,2,82.07070707070707,0.004518871648188565,19,44688.0,24979,3648,0.5374139414802065,2.7389254385964907,2.7389254385964907,9.120000000000002e-06
48,12,2,8,81.56565656565657,0.0050861174290601965,29,56811.0,30941,5568,0.5279763834615975,2.222772988505747,2.222772988505747,1.392e-05
56,80,2,2,82.57575757575758,0.004806085338435034,16,39680.0,22544,3584,0.5435956790123457,2.5160714285714283,2.5160714285714283,8.960000000000002e-06
56,88,2,2,82.32323232323232,0.005036501536101553,14,35616.0,20558,3136,0.5495615911035072,2.62219387755102,2.62219387755102,7.840000000000001e-06
56,96,2,2,82.32323232323232,0.005011159415954961,14,36512.0,21006,3136,0.5484022556390977,2.6793367346938775,2.6793367346938775,7.84e-06
56,12,2,8,82.57575757575758,0.004681519647657621,32,70880.0,37920,7168,0.5217965653896962,2.1160714285714284,2.1160714285714284,1.792e-05
64,80,2,2,82.57575757575758,0.004898580737430124,15,41040.0,23247,3840,0.5427484124019425,2.4215625,2.4215625,9.6e-06
64,88,2,2,82.07070707070707,0.0049828801851410495,14,39200.0,22350,3584,0.545228337236534,2.494419642857143,2.494419642857143,8.96e-06
64,96,2,2,82.07070707070707,0.0049566867847451335,14,40096.0,22798,3584,0.5442608861726509,2.5444196428571426,2.5444196428571426,8.96e-06
64,12,2,8,81.81818181818183,0.005466236580575241,22,54362.0,29846,5632,0.5315026534173879,2.1197443181818185,2.1197443181818185,1.4079999999999999e-05
16,80,4,2,80.55555555555556,0.003729679217290626,51,86496.0,45555,4080,0.5159817868793041,4.466176470588235,4.466176470588235,1.02e-05
16,88,4,2,81.81818181818183,0.005223702422964104,24,42240.0,23832,2112,0.5412427325581395,4.513636363636363,4.513636363636363,5.280000000000001e-06
16,96,4,2,81.56565656565657,0.0046593913127939484,31,56544.0,30879,2976,0.5293300877674163,4.150403225806452,4.150403225806452,7.44e-06
16,12,4,8,81.56565656565657,0.005825589723353663,35,50085.0,27747,2240,0.5348613065520366,4.954821428571428,4.954821428571428,5.600000000000001e-06
20,80,4,2,81.81818181818183,0.003993135214595372,36,70272.0,37668,2880,0.5227020426287744,5.231666666666667,5.227020426287744,7.206399999999999e-06
20,88,4,2,81.81818181818183,0.0044439735972597585,28,56448.0,30876,2464,0.5301510989010989,5.0123376623376625,5.0123376623376625,6.16e-06
20,96,4,2,81.81818181818183,0.004212964542704752,31,64480.0,34847,2976,0.5258178416224046,4.683736559139785,4.683736559139785,7.44e-06
20,12,4,8,81.56565656565657,0.005475169391152603,33,55671.0,30561,2640,0.5318378782868977,4.630454545454545,4.630454545454545,6.600000000000001e-06
24,80,4,2,81.56565656565657,0.004350462576395082,25,55200.0,30297,2400,0.5316009264458169,5.0495,5.0495,6e-06
24,88,4,2,81.56565656565657,0.004519844979376552,22,49984.0,27734,2112,0.5356535846724351,5.252651515151515,5.252651515151515,5.28e-06
24,96,4,2,82.07070707070707,0.003956560116135446,29,67744.0,36509,2784,0.5250373907040957,5.245545977011494,5.245545977011494,6.960000000000001e-06
24,12,4,8,81.56565656565657,0.005071375486669538,33,64119.0,34785,3168,0.527757127034941,4.392045454545455,4.392045454545455,7.919999999999999e-06
28,80,4,2,82.82828282828282,0.005052934346695725,15,36960.0,21327,1680,0.5503457886044592,5.077857142857143,5.077857142857143,4.2e-06
28,88,4,2,82.82828282828282,0.004979596142928099,15,37920.0,21807,1680,0.549128726833199,5.192142857142857,5.192142857142857,4.2e-06
28,96,4,2,81.56565656565657,0.0051105923768090915,14,36288.0,21006,1568,0.5516281512605042,5.358673469387755,5.358673469387755,3.92e-06
28,12,4,8,81.56565656565657,0.0057464186756658285,21,46179.0,25941,2352,0.5407642117112422,4.411734693877551,4.411734693877551,5.88e-06
32,80,4,2,82.57575757575758,0.004898580737430124,15,40800.0,23247,1920,0.5458067242674681,4.843125,4.843125,4.8e-06
32,88,4,2,82.07070707070707,0.0049828801851410495,14,38976.0,22350,1792,0.5482240973312402,4.988839285714286,4.988839285714286,4.48e-06
32,96,4,2,82.07070707070707,0.0049566867847451335,14,39872.0,22798,1792,0.547187019969278,5.088839285714285,5.088839285714285,4.48e-06
32,12,4,8,81.81818181818183,0.005466236580575241,22,54010.0,29846,2816,0.5348553815275439,4.239488636363637,4.239488636363637,7.0399999999999995e-06
