NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s)
32,8,2,16,81.56565656565657,0.005458182852651475,28,44058.0,24604,3584,0.5366194111232279,2.7459821428571427,2.7459821428571427,8.96e-06
32,9,2,16,81.56565656565657,0.005115896416081157,29,47487.5,26301,3712,0.5337107722278026,2.8341594827586203,2.8341594827586203,9.280000000000003e-06
32,10,2,16,81.56565656565657,0.005026123873134715,27,45940.5,25563,3456,0.5355470591316189,2.9586805555555555,2.9586805555555555,8.64e-06
32,11,2,16,82.07070707070707,0.004757784935762238,27,47668.5,26427,3456,0.5343051525965165,3.0586805555555556,3.0586805555555556,8.64e-06
40,8,2,16,81.81818181818183,0.004287900920121224,41,75009.5,39849,6560,0.5188570535731724,2.4298170731707316,2.4298170731707316,1.64e-05
40,9,2,16,82.07070707070707,0.0058078198833855345,17,32189.5,18865,2720,0.555155010814708,2.7742647058823526,2.7742647058823526,6.800000000000001e-06
40,10,2,16,82.07070707070707,0.0039576827712138095,38,74385.0,39590,6080,0.5197106738254329,2.604605263157895,2.604605263157895,1.52e-05
40,11,2,16,81.81818181818183,0.004863018278648078,21,42451.5,23925,3360,0.5407573993920011,2.8482142857142856,2.8482142857142856,8.4e-06
48,8,2,16,81.56565656565657,0.005551904199873476,19,39624.5,22547,3648,0.5443965569277944,2.4722587719298246,2.4722587719298246,9.12e-06
48,9,2,16,81.56565656565657,0.005280332068696919,19,40840.5,23155,3648,0.5431302410133114,2.538925438596491,2.538925438596491,9.12e-06
48,10,2,16,81.56565656565657,0.005263316002677786,17,37629.5,21585,3264,0.5475438529736312,2.645220588235294,2.645220588235294,8.160000000000001e-06
48,11,2,16,81.81818181818183,0.005241882289391928,15,34162.5,19887,2880,0.5531157435091574,2.7620833333333334,2.7620833333333334,7.2e-06
56,8,2,16,81.81818181818183,0.005645052068827649,17,39805.5,22673,3808,0.5450567942785023,2.3816176470588233,2.3816176470588233,9.520000000000002e-06
56,9,2,16,81.56565656565657,0.005500106935144462,16,38488.0,22032,3584,0.5469712015888779,2.4589285714285714,2.4589285714285714,8.96e-06
56,10,2,16,81.81818181818183,0.005508333615133392,14,34573.0,20110,3136,0.5530042623401622,2.5650510204081636,2.5650510204081636,7.84e-06
56,11,2,16,81.81818181818183,0.005230769418812738,14,35469.0,20558,3136,0.5517296905611766,2.62219387755102,2.62219387755102,7.840000000000001e-06
64,8,2,16,82.07070707070707,0.005861627508141607,15,38962.5,22287,3840,0.5468598559668257,2.3215625,2.3215625,9.6e-06
64,9,2,16,82.07070707070707,0.00531140276722697,17,45245.5,25393,4352,0.5398458676587828,2.3339154411764707,2.3339154411764707,1.088e-05
64,10,2,16,81.56565656565657,0.0056358892723699745,13,35431.5,20557,3328,0.5522586538074066,2.4707932692307697,2.4707932692307697,8.319999999999998e-06
64,11,2,16,82.07070707070707,0.005179211576595017,14,39053.0,22350,3584,0.5471905986044804,2.494419642857143,2.494419642857143,8.96e-06
16,8,4,16,81.56565656565657,0.005236367401868921,38,59185.0,32294,2432,0.5296095249028322,5.311513157894737,5.296095249028322,6.097700000000001e-06
16,9,4,16,81.56565656565657,0.0047576556806218214,42,68103.0,36714,2688,0.5252736247227985,5.463392857142857,5.252736247227984,6.989500000000001e-06
16,10,4,16,81.56565656565657,0.004711055680297738,38,64049.0,34726,2432,0.5274221229932716,5.7115131578947365,5.274221229932716,6.5841e-06
16,11,4,16,82.57575757575758,0.00540154914633463,24,41988.0,23832,1536,0.5443581544084056,6.20625,5.443581544084056,4.378000000000001e-06
20,8,4,16,81.56565656565657,0.005181353782566569,31,56218.5,30879,2480,0.5323001870351057,4.980483870967742,4.980483870967742,6.2e-06
20,9,4,16,81.81818181818183,0.005266535173262397,27,50692.5,28155,2160,0.5364440930179386,5.213888888888889,5.213888888888889,5.4e-06
20,10,4,16,81.56565656565657,0.0049164461583629405,28,54362.0,29980,2240,0.5338889482494569,5.353571428571429,5.338889482494569,5.6154e-06
20,11,4,16,81.81818181818183,0.00449349138993766,30,60165.0,32862,2400,0.5304001162096292,5.477,5.304001162096292,6.195700000000001e-06
24,8,4,16,81.56565656565657,0.00434669483917511,39,80710.5,43047,3744,0.5217660070906942,4.599038461538461,4.599038461538461,9.360000000000002e-06
24,9,4,16,82.07070707070707,0.004613580930423868,30,64005.0,34782,2880,0.5286259251941577,4.830833333333333,4.830833333333333,7.2000000000000005e-06
24,10,4,16,81.81818181818183,0.004447514422349297,29,63727.5,34653,2784,0.5288959775334061,4.978879310344828,4.978879310344828,6.9599999999999994e-06
24,11,4,16,81.81818181818183,0.0042637574272863165,28,63322.0,34460,2688,0.5292256657554443,5.127976190476191,5.127976190476191,6.72e-06
28,8,4,16,81.56565656565657,0.004619522517403341,29,67439.5,36509,3248,0.5273466557853,4.4961822660098525,4.4961822660098525,8.119999999999998e-06
28,9,4,16,81.56565656565657,0.00534902914979581,18,43011.0,24402,2016,0.5446510278329576,4.841666666666666,4.841666666666666,5.040000000000001e-06
28,10,4,16,82.07070707070707,0.005454899116693093,15,36802.5,21327,1680,0.5525916905258521,5.077857142857143,5.077857142857143,4.2e-06
28,11,4,16,81.56565656565657,0.0051732774147774585,15,37762.5,21807,1680,0.5513152738626452,5.192142857142857,5.192142857142857,4.2e-06
32,8,4,16,82.07070707070707,0.005861627508141607,15,38722.5,22287,1920,0.5500993471473177,4.643125,4.643125,4.8e-06
32,9,4,16,82.07070707070707,0.00531140276722697,17,44973.5,25393,2176,0.5429857480407565,4.667830882352941,4.667830882352941,5.44e-06
32,10,4,16,81.56565656565657,0.0056358892723699745,13,35223.5,20557,1664,0.555361942969837,4.941586538461539,4.941586538461539,4.159999999999999e-06
32,11,4,16,82.07070707070707,0.005179211576595017,14,38829.0,22350,1792,0.5502080204820167,4.988839285714286,4.988839285714286,4.48e-06
8,8,8,16,81.56565656565657,0.00511319651285502,46,71277.0,38446,1472,0.5261602047379874,10.447282608695652,5.261602047379874,7.3068999999999994e-06
8,9,8,16,81.81818181818183,0.004757322602080828,47,75834.5,40719,1504,0.5245502502367104,10.829521276595743,5.2455025023671045,7.76265e-06
8,10,8,16,81.56565656565657,0.004846572620783288,40,67100.0,36392,1280,0.5282471114207745,11.3725,5.282471114207745,6.889200000000001e-06
8,11,8,16,81.56565656565657,0.005447766093899336,26,45279.0,25562,832,0.5430519852988039,12.289423076923079,5.43051985298804,4.707099999999999e-06
10,8,8,16,81.06060606060606,0.004394540965503403,51,92080.5,48819,2040,0.5200564595595089,9.57235294117647,5.200564595595089,9.38725e-06
