NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s)
32,12,2,16,81.56565656565657,0.004465890996855223,49,65894.5,103620,1568,1.5308813426606487,26.433673469387752,15.308813426606488,6.76865e-06
32,3,2,32,81.81818181818183,0.005396861871631172,61,60661.0,81396,1952,1.3033160937024642,16.67950819672131,13.033160937024642,6.2453e-06
32,4,2,32,82.32323232323232,0.005220527500966852,53,58327.5,84692,1696,1.4087276174951555,19.974528301886792,14.087276174951555,6.01195e-06
32,5,2,32,82.07070707070707,0.004988933960970573,51,59624.75,94668,1632,1.5414036073221067,23.20294117647059,15.414036073221066,6.141675e-06
40,12,2,16,81.56565656565657,0.003961536145433503,50,77625.0,112072,2000,1.4111840034249594,22.4144,14.111840034249594,7.9417e-06
40,3,2,32,81.81818181818183,0.005336844131589594,53,57868.0,77908,2120,1.3058665772712035,14.699622641509434,13.058665772712034,5.966e-06
40,4,2,32,81.81818181818183,0.0058227923391078315,34,40059.25,59784,1360,1.4284877990502076,17.583529411764708,14.284877990502077,4.185125e-06
40,5,2,32,81.56565656565657,0.005500122537051508,34,43169.0,68488,1360,1.5232757278530282,20.143529411764707,15.232757278530283,4.496099999999999e-06
48,12,2,16,81.56565656565657,0.005205218697743039,28,41100.5,67696,1344,1.5782712595442094,20.14761904761905,15.782712595442094,4.28925e-06
48,3,2,32,81.56565656565657,0.00562273580995476,43,48069.75,69292,2064,1.3896824720351773,13.428682170542636,13.428682170542636,5.16e-06
48,4,2,32,81.56565656565657,0.005231974130648153,41,51322.0,76708,1968,1.444214331438039,15.591056910569105,14.442143314380388,5.3114000000000005e-06
48,5,2,32,81.81818181818183,0.00405308785214336,56,82483.25,117984,2688,1.3999839810620556,17.557142857142857,13.999839810620555,8.427525e-06
56,12,2,16,82.07070707070707,0.004841352055293056,30,47049.0,76152,1680,1.5591818349337647,18.13142857142857,15.591818349337647,4.8841e-06
56,3,2,32,80.3030303030303,0.004637310720976839,66,80086.5,113160,3696,1.3820477903234671,12.246753246753247,12.246753246753247,9.24e-06
56,4,2,32,82.07070707070707,0.005356652085855715,36,48044.75,72336,2016,1.4514590136796641,14.352380952380953,14.352380952380953,5.04e-06
56,5,2,32,81.81818181818183,0.004966398279796187,37,52139.25,83732,2072,1.5525692432495075,16.164478764478766,15.525692432495076,5.393125e-06
64,12,2,16,81.56565656565657,0.004848352683500634,29,48175.5,77428,1856,1.5495672186921499,16.68706896551724,15.4956721869215,4.99675e-06
64,3,2,32,80.3030303030303,0.00459996788929219,66,85197.75,121608,4224,1.3979578053736217,11.51590909090909,11.51590909090909,1.056e-05
64,4,2,32,81.56565656565657,0.004944600211897782,42,61604.25,89256,2688,1.407906619082359,13.282142857142858,13.282142857142858,6.719999999999999e-06
64,5,2,32,81.81818181818183,0.00549876918058922,28,42235.0,67696,1792,1.5376019260908078,15.110714285714286,15.110714285714286,4.48e-06
16,12,4,16,81.56565656565657,0.004568910467962576,51,75969.5,107724,816,1.385312783318223,52.805882352941175,13.853127833182231,7.77615e-06
16,3,4,32,79.7979797979798,0.005534937374451571,66,64886.25,87816,1056,1.3170111693093325,33.26363636363636,13.170111693093325,6.667825e-06
16,4,4,32,81.56565656565657,0.005070080886697541,63,73646.5,100092,1008,1.326802627305686,39.71904761904762,13.268026273056861,7.54385e-06
16,5,4,32,81.81818181818183,0.005037494515958055,50,68356.25,92872,800,1.3239389435944589,46.436,13.239389435944588,7.014825000000001e-06
20,12,4,16,81.81818181818183,0.005361574113044748,31,46423.0,70652,620,1.465353105879913,45.58193548387097,14.65353105879913,4.8215e-06
20,3,4,32,81.56565656565657,0.005936971267639508,48,50380.5,70848,960,1.3579567779960706,29.52,13.579567779960707,5.21725e-06
20,4,4,32,81.56565656565657,0.005546521804770724,43,53403.25,74796,860,1.3551166087661528,34.78883720930232,13.551166087661528,5.519525e-06
20,5,4,32,81.56565656565657,0.004429777394750286,58,81002.25,114664,1160,1.384927093366991,39.539310344827584,13.84927093366991,8.279425e-06
24,12,4,16,81.56565656565657,0.005227600864991255,28,44433.0,67696,672,1.464488912925906,40.2952380952381,14.64488912925906,4.6225e-06
24,3,4,32,82.32323232323232,0.004813815665986194,65,76769.5,103172,1560,1.3132641306492365,26.45435897435897,13.132641306492365,7.856150000000001e-06
24,4,4,32,82.32323232323232,0.005524545270770938,41,50197.25,76708,984,1.4754588689007824,31.18211382113821,14.754588689007823,5.198925e-06
24,5,4,32,81.31313131313132,0.0038245991389571046,66,101873.5,138504,1584,1.3360664830633142,34.97575757575758,13.360664830633143,1.036655e-05
