NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s)
32,14,2,8,81.56565656565657,0.00446165601751234,34,97784.0,51080,1088.0,0.5129750140596128,18.77941176470588,5.129750140596128,9.9576e-06
32,16,2,8,81.81818181818183,0.005875364853408678,16,50112.0,27712,512.0,0.5339087546239211,21.65,5.3390875462392104,5.1904e-06
32,18,2,8,82.07070707070707,0.0052337086728168475,19,64372.0,34764,608.0,0.5254216794631522,22.871052631578948,5.254216794631522,6.6164e-06
32,20,2,8,81.56565656565657,0.005844572394492984,13,47372.0,26420,448.0,0.5373850785127329,23.589285714285715,5.3738507851273285,4.916400000000001e-06
40,14,2,8,82.32323232323232,0.005302723421600344,20,62640.0,33872,800.0,0.5257015147752669,16.936,5.25701514775267,6.4431999999999996e-06
40,16,2,8,82.32323232323232,0.005984974092328024,13,44044.0,24756,520.0,0.5400994851208657,19.043076923076924,5.400994851208657,4.5836e-06
40,18,2,8,81.81818181818183,0.005530844117355324,14,51016.0,28216,560.0,0.5343129828813816,20.154285714285713,5.343129828813816,5.2808e-06
40,20,2,8,82.07070707070707,0.005450734805042852,13,50700.0,28084,520.0,0.5350148594071478,21.603076923076923,5.350148594071477,5.2492000000000005e-06
48,14,2,8,81.56565656565657,0.005864250916506895,14,47432.0,26424,672.0,0.5368113115553389,15.728571428571428,5.368113115553389,4.9224e-06
48,16,2,8,82.07070707070707,0.005078414362593587,17,61948.0,33604,816.0,0.5272042673360527,16.472549019607843,5.272042673360527,6.374e-06
48,18,2,8,82.32323232323232,0.005257378954902903,14,54600.0,30008,672.0,0.5321322173357923,17.861904761904764,5.321322173357923,5.6392e-06
48,20,2,8,81.81818181818183,0.005791173569563471,10,41560.0,23592,480.0,0.5441963461893339,19.66,5.441963461893339,4.3352e-06
56,14,2,8,82.07070707070707,0.005882170885515893,13,47372.0,26420,728.0,0.5373850785127329,14.516483516483515,5.3738507851273285,4.916400000000001e-06
56,16,2,8,81.56565656565657,0.004394251826626259,21,81900.0,43476,1176.0,0.5194761745447594,14.787755102040816,5.194761745447593,8.369200000000001e-06
56,18,2,8,82.07070707070707,0.004488372855223097,18,74808.0,40008,1008.0,0.5222976501305483,15.876190476190475,5.222976501305483,7.66e-06
56,20,2,8,82.32323232323232,0.005896837981231504,9,39708.0,22692,504.0,0.5467951807228916,18.00952380952381,5.467951807228916,4.15e-06
64,14,2,8,82.07070707070707,0.005831897744419449,13,50700.0,28084,832.0,0.5350148594071478,13.501923076923077,5.350148594071477,5.2492000000000005e-06
64,16,2,8,82.07070707070707,0.005321158981740911,14,58184.0,31800,896.0,0.5302120848339336,14.196428571428573,5.302120848339335,5.9976e-06
64,18,2,8,82.57575757575758,0.00560695637521103,11,48532.0,27052,704.0,0.5375566330180431,15.370454545454546,5.3755663301804315,5.0323999999999995e-06
64,20,2,8,81.81818181818183,0.0058462653126424334,9,42012.0,23844,576.0,0.5443338507898822,16.558333333333337,5.4433385078988215,4.3804000000000004e-06
16,14,4,8,82.07070707070707,0.005729789561035857,24,68640.0,36960,384.0,0.5247614720581554,38.5,5.247614720581554,7.0432e-06
16,16,4,8,82.07070707070707,0.005800551464403926,20,62320.0,33872,320.0,0.5283254304966309,42.34,5.283254304966309,6.4112e-06
16,18,4,8,82.07070707070707,0.004872679798593358,26,87672.0,46440,468.0,0.5190914781364572,39.692307692307686,5.1909147813645715,8.9464e-06
