NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s)
32,8,2,16,81.81818181818183,0.004841480488479373,27,84402.0,44652,864.0,0.5180406988885538,20.672222222222224,5.1804069888855375,8.6194e-06
32,9,2,16,81.56565656565657,0.00463951136877465,26,87932.0,46440,832.0,0.5175872676207035,22.326923076923077,5.175872676207035,8.972399999999999e-06
32,10,2,16,82.82828282828282,0.005958800744701183,13,47294.0,26420,448.0,0.5382390090860938,23.589285714285715,5.3823900908609374,4.908600000000001e-06
32,11,2,16,84.34343434343434,0.005718745256413768,13,50622.0,28084,448.0,0.5358110428511467,25.075,5.358110428511466,5.2414e-06
40,8,2,16,82.07070707070707,0.00550913273465689,17,57494.0,31428,680.0,0.5301082886347536,18.487058823529413,5.301082886347536,5.9285999999999994e-06
40,9,2,16,81.81818181818183,0.004976921868608754,19,69122.0,37196,760.0,0.5245226612516569,19.576842105263157,5.24522661251657,7.0913999999999996e-06
40,10,2,16,82.82828282828282,0.005751809746795555,12,46728.0,26160,480.0,0.5391591096455071,21.8,5.391591096455071,4.8519999999999995e-06
40,11,2,16,81.56565656565657,0.0056963102535614015,11,45650.0,25644,448.0,0.5405337043126344,22.896428571428572,5.405337043126344,4.744199999999999e-06
48,8,2,16,82.57575757575758,0.005876834550313925,13,47294.0,26420,624.0,0.5382390090860938,16.935897435897438,5.3823900908609374,4.908600000000001e-06
48,9,2,16,82.32323232323232,0.005963116668130625,11,42834.0,24236,528.0,0.5430914713395778,18.36060606060606,5.430914713395778,4.4626e-06
48,10,2,16,82.82828282828282,0.005903768735089885,10,41500.0,23592,480.0,0.5449505682343158,19.66,5.449505682343157,4.329200000000001e-06
48,11,2,16,82.57575757575758,0.005651935446242239,10,44060.0,24872,480.0,0.5424408967983948,20.726666666666667,5.424408967983948,4.585200000000001e-06
56,8,2,16,81.56565656565657,0.0059234527674487435,12,46728.0,26160,672.0,0.5391591096455071,15.571428571428573,5.391591096455071,4.8519999999999995e-06
56,9,2,16,82.57575757575758,0.0058236189667863975,11,45650.0,25644,616.0,0.5405337043126344,16.65194805194805,5.405337043126344,4.744199999999999e-06
56,10,2,16,83.33333333333334,0.005755710293757836,10,44060.0,24872,560.0,0.5424408967983948,17.76571428571428,5.424408967983948,4.585200000000001e-06
56,11,2,16,82.07070707070707,0.005759991298369469,9,41958.0,23844,504.0,0.5450057142857143,18.923809523809524,5.450057142857143,4.375e-06
64,8,2,16,82.57575757575758,0.005871414209349326,12,49800.0,27696,768.0,0.5368274151031167,14.425,5.368274151031168,5.1592e-06
64,9,2,16,81.81818181818183,0.0059951066708727714,10,44060.0,24872,640.0,0.5424408967983948,15.544999999999998,5.424408967983948,4.585200000000001e-06
64,10,2,16,83.33333333333334,0.005963925183279622,9,41958.0,23844,576.0,0.5450057142857143,16.558333333333337,5.450057142857143,4.375e-06
64,11,2,16,82.32323232323232,0.005705632946380097,9,44262.0,24996,576.0,0.5427541581621574,17.358333333333334,5.427541581621575,4.6054e-06
16,8,4,16,81.81818181818183,0.005123134237243769,29,90190.0,47732,464.0,0.518927616272749,41.148275862068964,5.18927616272749,9.198200000000001e-06
16,9,4,16,82.57575757575758,0.005420248151811119,22,74052.0,39768,352.0,0.5243394335741786,45.190909090909095,5.243394335741786,7.5844e-06
16,10,4,16,81.56565656565657,0.0053716280988423985,20,72440.0,38992,320.0,0.5252721198405,48.74,5.252721198405,7.4232e-06
16,11,4,16,81.56565656565657,0.005244128895963665,19,73682.0,39628,304.0,0.5250549858229324,52.142105263157895,5.250549858229324,7.5474e-06
20,8,4,16,81.81818181818183,0.0050776963764866245,24,80784.0,43104,480.0,0.5219918620422399,35.92,5.2199186204223995,8.257599999999999e-06
20,9,4,16,82.07070707070707,0.005099042220501977,21,76062.0,40788,420.0,0.5239037172142729,38.84571428571428,5.239037172142728,7.7854e-06
20,10,4,16,81.56565656565657,0.005923541838584798,13,50414.0,28084,260.0,0.5379458299812282,43.206153846153846,5.379458299812282,5.2206000000000005e-06
20,11,4,16,82.32323232323232,0.0056679482115153,13,53742.0,29748,260.0,0.5356718406741816,45.76615384615384,5.356718406741816,5.5534e-06
24,8,4,16,81.56565656565657,0.004880513215887169,22,79684.0,42584,528.0,0.5226569787422063,32.260606060606065,5.226569787422063,8.1476e-06
24,9,4,16,81.56565656565657,0.005056708110141675,18,69804.0,37704,432.0,0.5266215989720097,34.91111111111111,5.266215989720097,7.159599999999998e-06
24,10,4,16,83.58585858585859,0.0059159413435115864,11,45474.0,25644,264.0,0.5425464393009775,38.85454545454546,5.425464393009775,4.7266e-06
24,11,4,16,81.56565656565657,0.005880599692304611,10,43900.0,24872,240.0,0.5443403659283901,41.45333333333333,5.4434036592839,4.569200000000001e-06
28,8,4,16,81.81818181818183,0.0058386324935215134,13,50414.0,28084,364.0,0.5379458299812282,30.861538461538466,5.379458299812282,5.2206000000000005e-06
28,9,4,16,82.32323232323232,0.005924863333196441,11,45474.0,25644,308.0,0.5425464393009775,33.3038961038961,5.425464393009775,4.7266e-06
28,10,4,16,82.07070707070707,0.00586301167991166,10,43900.0,24872,280.0,0.5443403659283901,35.53142857142856,5.4434036592839,4.569200000000001e-06
28,11,4,16,82.82828282828282,0.005603720430172816,10,46460.0,26152,280.0,0.5419878968747409,37.36,5.419878968747409,4.8252e-06
32,8,4,16,82.57575757575758,0.005871414209349326,12,49608.0,27696,384.0,0.5388326848249028,28.85,5.388326848249028,5.14e-06
32,9,4,16,81.81818181818183,0.0059951066708727714,10,43900.0,24872,320.0,0.5443403659283901,31.089999999999996,5.4434036592839,4.569200000000001e-06
32,10,4,16,83.33333333333334,0.005963925183279622,9,41814.0,23844,288.0,0.546805485483649,33.116666666666674,5.46805485483649,4.3606e-06
32,11,4,16,82.32323232323232,0.005705632946380097,9,44118.0,24996,288.0,0.5444565454149423,34.71666666666667,5.444565454149423,4.591e-06
8,8,8,16,82.07070707070707,0.00591201986748828,23,71346.0,38492,184.0,0.5262927616287019,83.67826086956522,5.262927616287019,7.3138e-06
8,9,8,16,81.81818181818183,0.005019962658415334,30,100740.0,53112,270.0,0.5180041352943471,78.68444444444444,5.180041352943471,1.02532e-05
8,10,8,16,82.32323232323232,0.005566762484005974,21,75894.0,40788,210.0,0.5250366861467961,77.69142857142856,5.2503668614679615,7.768599999999999e-06
8,11,8,16,81.81818181818183,0.004930772819439088,24,92880.0,49248,264.0,0.5201960452932229,74.61818181818181,5.201960452932229,9.467200000000001e-06
10,8,8,16,81.81818181818183,0.0059944711343773325,18,60444.0,33096,180.0,0.5317822482164664,73.54666666666667,5.317822482164663,6.2236e-06
10,9,8,16,81.81818181818183,0.005378584530848629,21,75894.0,40788,210.0,0.5250366861467961,77.69142857142856,5.2503668614679615,7.768599999999999e-06
10,10,8,16,81.81818181818183,0.005866295290482059,15,58050.0,31932,150.0,0.5336051602553391,85.152,5.3360516025533915,5.9841999999999985e-06
10,11,8,16,81.81818181818183,0.005468702135280352,16,66016.0,35904,176.0,0.5294950448324681,81.6,5.294950448324681,6.7808e-06
12,8,8,16,82.32323232323232,0.005088826855679569,22,79508.0,42584,264.0,0.5237884378843789,64.52121212121213,5.237884378843789,8.129999999999998e-06
12,9,8,16,81.56565656565657,0.005576831697827182,16,61920.0,33856,192.0,0.5313912606730287,70.53333333333335,5.313912606730287,6.3712e-06
12,10,8,16,82.07070707070707,0.00543231888238337,15,61890.0,33852,180.0,0.5315787820734273,75.22666666666667,5.315787820734274,6.3681999999999994e-06
12,11,8,16,81.56565656565657,0.005685703048780382,12,52584.0,29232,144.0,0.537590113285273,81.2,5.3759011328527295,5.437599999999999e-06
14,8,8,16,81.81818181818183,0.00594150500587645,13,50310.0,28084,182.0,0.5390196153698514,61.72307692307693,5.390196153698515,5.2102e-06
14,9,8,16,82.32323232323232,0.004894837204201447,18,74268.0,40008,252.0,0.5260057849066526,63.5047619047619,5.260057849066526,7.606e-06
14,10,8,16,82.32323232323232,0.005979336085119477,10,43820.0,24872,140.0,0.5452950977812856,71.06285714285713,5.452950977812856,4.5612e-06
14,11,8,16,82.82828282828282,0.005492785411115324,11,51018.0,28460,154.0,0.53891308464306,73.92207792207792,5.3891308464306,5.281e-06
16,8,8,16,82.57575757575758,0.005871414209349326,12,49512.0,27696,192.0,0.5398409480742242,57.7,5.3984094807422425,5.1304e-06
16,9,8,16,81.81818181818183,0.0059951066708727714,10,43820.0,24872,160.0,0.5452950977812856,62.17999999999999,5.452950977812856,4.5612e-06
16,10,8,16,83.33333333333334,0.005963925183279622,9,41742.0,23844,144.0,0.5477098359902605,66.23333333333335,5.477098359902604,4.3534000000000005e-06
16,11,8,16,82.32323232323232,0.005705632946380097,9,44046.0,24996,144.0,0.5453117500763559,69.43333333333334,5.453117500763559,4.583799999999999e-06
4,8,16,16,81.56565656565657,0.005076397884165241,36,111528.0,58512,288.0,0.5163430991881398,81.26666666666665,5.163430991881398,1.1331999999999998e-05
4,9,16,16,81.56565656565657,0.005934330213268167,22,73788.0,39768,198.0,0.5261709446943635,80.33939393939394,5.261709446943636,7.558e-06
4,10,16,16,81.81818181818183,0.0054390284412426,24,86640.0,46176,240.0,0.5221639225619685,76.96,5.221639225619685,8.843199999999999e-06
4,11,16,16,81.56565656565657,0.005098321878448608,25,96650.0,51172,275.0,0.5198187765384693,74.432,5.198187765384693,9.844200000000001e-06
5,8,16,16,81.81818181818183,0.005655551656010703,23,77142.0,41436,184.0,0.5249448906681531,90.07826086956521,5.249448906681531,7.893400000000001e-06
5,9,16,16,82.32323232323232,0.005924280213574795,18,64980.0,35400,162.0,0.5301623434972743,87.4074074074074,5.301623434972743,6.6772e-06
5,10,16,16,81.56565656565657,0.0058894263564929165,16,61856.0,33856,160.0,0.5319255907491202,84.64,5.319255907491201,6.3648000000000005e-06
5,11,16,16,81.56565656565657,0.005208837909093944,19,78318.0,42060,209.0,0.5250280863812258,80.49760765550239,5.250280863812257,8.011000000000002e-06
6,8,16,16,82.32323232323232,0.004745999048672418,28,101080.0,53360,224.0,0.5187028540321954,95.28571428571429,5.187028540321954,1.0287199999999999e-05
6,9,16,16,81.56565656565657,0.005474266808399575,18,69588.0,37704,162.0,0.5282151863267022,93.09629629629629,5.282151863267021,7.138e-06
6,10,16,16,81.81818181818183,0.0059813735646033605,13,53586.0,29748,130.0,0.5371808299324642,91.53230769230768,5.371808299324642,5.537799999999999e-06
6,11,16,16,82.32323232323232,0.005728546440348204,13,56914.0,31412,143.0,0.5350730760058597,87.86573426573426,5.350730760058598,5.870599999999999e-06
7,8,16,16,81.56565656565657,0.005912014722088592,14,54124.0,30008,112.0,0.5366621360612347,107.17142857142858,5.366621360612347,5.591599999999999e-06
7,9,16,16,83.08080808080808,0.005463024055920443,15,61830.0,33852,135.0,0.5320800980792808,100.30222222222221,5.320800980792808,6.362199999999999e-06
7,10,16,16,82.57575757575758,0.005880498196397847,11,48158.0,27052,110.0,0.5415815815815815,98.3709090909091,5.415815815815815,4.995000000000001e-06
7,11,16,16,81.81818181818183,0.0058537511276055484,10,46340.0,26152,110.0,0.5433391506689936,95.09818181818183,5.4333915066899365,4.8132e-06
8,8,16,16,82.57575757575758,0.005871414209349326,12,49464.0,27696,96.0,0.5403464960199782,115.4,5.403464960199782,5.1256e-06
8,9,16,16,81.81818181818183,0.0059951066708727714,10,43780.0,24872,90.0,0.5457737207056965,110.54222222222222,5.457737207056965,4.5572e-06
8,10,16,16,83.33333333333334,0.005963925183279622,9,41706.0,23844,90.0,0.5481631339371925,105.97333333333333,5.481631339371925,4.3498e-06
8,11,16,16,82.32323232323232,0.005705632946380097,9,44010.0,24996,99.0,0.5457403606829396,100.99393939393939,5.457403606829397,4.5802e-06
2,8,32,16,81.56565656565657,0.00565263432554439,29,89784.0,47732,232.0,0.5212282694155674,82.29655172413793,5.212282694155674,9.157599999999999e-06
2,9,32,16,81.81818181818183,0.005992507929884643,22,73744.0,39768,198.0,0.5264774412200804,80.33939393939394,5.264774412200804,7.553600000000002e-06
2,10,32,16,81.56565656565657,0.005666587304147746,22,79376.0,42584,220.0,0.5246402523161837,77.42545454545454,5.246402523161837,8.1168e-06
2,11,32,16,82.07070707070707,0.0051529488138614635,24,92736.0,49248,264.0,0.520988490182803,74.61818181818181,5.20988490182803,9.452799999999999e-06
3,8,32,16,82.32323232323232,0.005848316889955702,18,64944.0,35400,144.0,0.5304483337329178,98.33333333333334,5.304483337329177,6.673600000000001e-06
3,9,32,16,82.07070707070707,0.005220869245249227,21,81144.0,43476,189.0,0.5242114401466191,92.0126984126984,5.242114401466191,8.2936e-06
3,10,32,16,82.82828282828282,0.005730384382617438,15,61800.0,33852,150.0,0.5323311108315512,90.272,5.323311108315512,6.3592e-06
3,11,32,16,82.57575757575758,0.005821721946089076,13,56888.0,31412,143.0,0.5353101567825495,87.86573426573426,5.353101567825495,5.867999999999999e-06
4,8,32,16,82.57575757575758,0.005871414209349326,12,49440.0,27696,96.0,0.5405996252342286,115.4,5.405996252342286,5.1232e-06
4,9,32,16,81.81818181818183,0.0059951066708727714,10,43760.0,24872,90.0,0.5460133473832104,110.54222222222222,5.460133473832104,4.5552e-06
4,10,32,16,83.33333333333334,0.005963925183279622,9,41688.0,23844,90.0,0.5483900643974241,105.97333333333333,5.483900643974241,4.348e-06
4,11,32,16,82.32323232323232,0.005705632946380097,9,43992.0,24996,99.0,0.5459549187489079,100.99393939393939,5.459549187489079,4.578399999999999e-06
1,8,64,16,79.29292929292929,0.00457380029242215,46,142370.0,73912,368.0,0.5127009891649672,80.3391304347826,5.1270098916496725,1.44162e-05
1,9,64,16,80.8080808080808,0.0042451614630087805,46,154146.0,79800,414.0,0.5117418461183291,77.10144927536231,5.1174184611832905,1.55938e-05
1,10,64,16,83.08080808080808,0.005031845360346241,29,104603.0,55156,290.0,0.5184078199163494,76.07724137931034,5.184078199163494,1.06395e-05
1,11,64,16,81.81818181818183,0.004286612737809577,35,135205.0,70412,385.0,0.513967459141441,73.15532467532468,5.13967459141441,1.36997e-05
2,8,64,16,82.57575757575758,0.005871414209349326,12,49428.0,27696,96.0,0.5407262787973448,115.4,5.407262787973448,5.122e-06
