NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s),DSP Usage,Simulated Ncycles,Simulated Execution Time (s)
12,56,8,2,81.81818181818183,0.005755799083131,29,35996.0,48372,1624,1.280088917116545,4.467857142857143,4.467857142857143,1.0826666666666666e-05,200,1668,1.112e-05
12,64,8,2,81.56565656565657,0.0049361013905998,41,51616.0,73636,2624,1.3787447573397245,4.209375,4.209375,1.7493333333333334e-05,200,2680,1.7866666666666666e-05
12,72,8,2,81.81818181818183,0.0044354385602077,47,65036.0,90428,3384,1.3531453881606512,4.008333333333333,4.008333333333333,2.2560000000000004e-05,200,3446,2.2973333333333332e-05
14,48,8,2,81.56565656565657,0.0059467806355361,29,30920.0,48372,1392,1.4787234042553192,5.2125,5.2125,9.28e-06,200,1438,9.586666666666667e-06
14,56,8,2,81.56565656565657,0.0045600904195053,50,58130.0,89800,2800,1.498614865992457,4.810714285714285,4.810714285714285,1.866666666666667e-05,200,2867,1.9113333333333332e-05
14,64,8,2,82.07070707070707,0.0049164675458892,38,47360.0,73112,2432,1.4874674479166667,4.509375,4.509375,1.6213333333333333e-05,200,2487,1.658e-05
14,72,8,2,81.56565656565657,0.0037245609912717,54,83904.0,110808,3888,1.2930358476474981,4.275,4.275,2.5919999999999996e-05,200,3959,2.6393333333333334e-05
16,48,8,2,82.07070707070707,0.005495381030131,30,36880.0,53880,1440,1.393256102606537,5.6125,5.6125,9.6e-06,200,1489,9.926666666666666e-06
16,56,8,2,81.56565656565657,0.0044156752810885,45,58186.0,86580,2520,1.443529294074494,5.1535714285714285,5.1535714285714285,1.68e-05,200,2584,1.7226666666666665e-05
16,64,8,2,81.56565656565657,0.0052003582931513,30,38886.0,61560,1920,1.513348738876051,4.809375,4.809375,1.28e-05,200,1969,1.3126666666666667e-05
16,72,8,2,81.56565656565657,0.0049982643863852,30,42356.0,65400,2160,1.4813808100027182,4.541666666666667,4.541666666666667,1.4399999999999998e-05,200,2209,1.4726666666666667e-05
32,80,2,2,81.56565656565657,0.0042649217000891,51,67684.0,91596,4080,1.3183833266163856,3.3675,3.3675,2.72e-05,80,4166,2.7773333333333334e-05
32,88,2,2,81.81818181818183,0.0054647297889695,31,40676.0,59644,2728,1.4044457002919846,3.2795454545454543,3.2795454545454543,1.8186666666666666e-05,80,2794,1.8626666666666666e-05
32,96,2,2,81.56565656565657,0.0044658909968552,49,66556.0,100548,4704,1.4711183941007784,3.20625,3.20625,3.136e-05,80,4788,3.192e-05
40,80,2,2,82.32323232323232,0.0037566173941101,61,78396.0,117364,4880,1.4636105152890706,3.6075,3.6075,3.2533333333333336e-05,80,4984,3.3226666666666665e-05
40,88,2,2,81.56565656565657,0.0044427773965814,43,60196.0,88236,3784,1.4234367942182358,3.4977272727272726,3.4977272727272726,2.5226666666666667e-05,80,3870,2.58e-05
40,96,2,2,81.56565656565657,0.0039615361454335,50,78360.0,109000,4800,1.359916159297335,3.40625,3.40625,3.2e-05,80,4893,3.262e-05
48,80,2,2,82.07070707070707,0.0049626280634374,31,43300.0,63612,2480,1.410715869777344,3.8475,3.8475,1.6533333333333333e-05,80,2562,1.708e-05
48,88,2,2,81.56565656565657,0.0055614432291596,24,33624.0,52320,2112,1.477298396205105,3.715909090909091,3.715909090909091,1.408e-05,80,2187,1.458e-05
48,96,2,2,81.56565656565657,0.005205218697743,28,41468.0,64624,2688,1.4938511326860842,3.60625,3.60625,1.792e-05,80,2767,1.8446666666666667e-05
48,12,2,8,81.56565656565657,0.0054075805901949,43,48986.0,66220,2064,1.3041080783016268,4.8125,4.8125,1.376e-05,200,2124,1.416e-05
56,80,2,2,82.57575757575758,0.0050761504904415,30,40368.0,65400,2400,1.5512333965844403,4.0875,4.0875,1.6e-05,80,2489,1.6593333333333333e-05
56,88,2,2,81.81818181818183,0.0051172763816573,27,40280.0,62316,2376,1.4811751283513976,3.934090909090909,3.934090909090909,1.584e-05,80,2462,1.6413333333333334e-05
56,96,2,2,82.07070707070707,0.004841352055293,30,47448.0,73080,2880,1.4841592201462226,3.80625,3.80625,1.92e-05,80,2969,1.9793333333333332e-05
56,12,2,8,81.81818181818183,0.0057343305850768,37,41899.0,61716,2072,1.4125563617220938,4.467857142857143,4.467857142857143,1.3813333333333332e-05,200,2126,1.4173333333333334e-05
64,80,2,2,82.57575757575758,0.0046977886676744,32,48564.0,73856,2560,1.466677257923584,4.3275,4.3275,1.7066666666666667e-05,80,2659,1.7726666666666667e-05
64,88,2,2,81.56565656565657,0.0049274816756123,29,44960.0,70644,2552,1.5110369609856262,4.152272727272728,4.152272727272728,1.701333333333333e-05,80,2648,1.7653333333333333e-05
64,96,2,2,81.56565656565657,0.0048483526835006,29,48564.0,74356,2784,1.4766065612836603,4.00625,4.00625,1.856e-05,80,2880,1.92e-05
64,12,2,8,81.56565656565657,0.0059919918484205,31,39497.0,55676,1984,1.348446317421105,4.209375,4.209375,1.3226666666666668e-05,200,2032,1.3546666666666667e-05
16,80,4,2,81.81818181818183,0.0042790487045989,58,79360.0,104168,4640,1.283615930599369,3.3675,3.3675,3.093333333333333e-05,120,4717,3.1446666666666665e-05
16,96,4,2,81.56565656565657,0.0045689104679625,51,76736.0,104652,4896,1.3326711491442542,3.20625,3.20625,3.264e-05,120,4966,3.3106666666666666e-05
16,12,4,8,81.56565656565657,0.0055253898880352,60,59190.0,77040,960,1.2633236036863336,12.0375,12.0375,6.4e-06,240,1037,6.913333333333333e-06
20,80,4,2,81.56565656565657,0.0047119337541546,44,57312.0,84656,3520,1.432322685435842,3.6075,3.6075,2.3466666666666667e-05,120,3587,2.3913333333333334e-05
20,88,4,2,82.57575757575758,0.0044293951183956,49,67344.0,100548,4312,1.4543508447118723,3.4977272727272726,3.4977272727272726,2.8746666666666667e-05,120,4384,2.9226666666666666e-05
20,96,4,2,81.81818181818183,0.0053615741130447,31,46864.0,67580,2976,1.388934560999671,3.40625,3.40625,1.984e-05,120,3030,2.02e-05
20,12,4,8,81.81818181818183,0.0059483865659366,41,43316.0,57892,820,1.2834087079897136,10.59,10.59,5.466666666666667e-06,240,878,5.853333333333333e-06
24,80,4,2,81.56565656565657,0.0051080262514226,30,44160.0,61560,2400,1.339658774373259,3.8475,3.8475,1.6e-05,120,2457,1.638e-05
24,88,4,2,82.07070707070707,0.0040671997866216,47,73616.0,102460,4136,1.3587417780606832,3.715909090909091,3.715909090909091,2.7573333333333332e-05,120,4210,2.8066666666666667e-05
24,96,4,2,81.56565656565657,0.0052276008649912,28,44832.0,64624,2688,1.386067261496225,3.60625,3.60625,1.792e-05,120,2743,1.8286666666666666e-05
24,12,4,8,81.56565656565657,0.0053433610833033,51,54291.0,78540,1224,1.4004243710215216,9.625,9.625,8.16e-06,240,1292,8.613333333333333e-06
28,80,4,2,81.56565656565657,0.0051487267279008,29,40208.0,63220,2320,1.5052380952380953,4.0875,4.0875,1.5466666666666665e-05,120,2380,1.586666666666667e-05
28,88,4,2,81.56565656565657,0.0042131517680842,41,64896.0,94628,3608,1.4189659309021114,3.934090909090909,3.934090909090909,2.4053333333333332e-05,120,3680,2.4533333333333334e-05
28,96,4,2,81.56565656565657,0.0038946361092849,47,77136.0,114492,4512,1.4505878775592946,3.80625,3.80625,3.008e-05,120,4590,3.06e-05
28,12,4,8,81.81818181818183,0.0052415936115853,46,55271.0,76728,1288,1.3446191051995162,8.935714285714287,8.935714285714287,8.586666666666667e-06,240,1351,9.006666666666666e-06
32,80,4,2,82.57575757575758,0.0046977886676744,32,48400.0,73856,2560,1.4714695569014982,4.3275,4.3275,1.7066666666666667e-05,120,2627,1.7513333333333334e-05
32,88,4,2,81.56565656565657,0.0049274816756123,29,44816.0,70644,2552,1.5157054582904221,4.152272727272728,4.152272727272728,1.701333333333333e-05,120,2616,1.744e-05
32,96,4,2,81.56565656565657,0.0048483526835006,29,48416.0,74356,2784,1.4809592096876991,4.00625,4.00625,1.856e-05,120,2848,1.8986666666666666e-05
32,12,4,8,81.56565656565657,0.0059919918484205,31,39325.0,55676,992,1.3540871172507722,8.41875,8.41875,6.613333333333334e-06,240,1040,6.933333333333334e-06
8,80,8,2,82.07070707070707,0.0045893815165317,56,76426.0,100576,4480,1.2858421335242527,3.3675,3.3675,2.9866666666666663e-05,200,4547,3.0313333333333333e-05
8,88,8,2,81.81818181818183,0.0045170633982616,57,82728.0,109668,5016,1.2975390440132513,3.2795454545454543,3.2795454545454543,3.344e-05,200,5084,3.3893333333333336e-05
8,96,8,2,82.57575757575758,0.0046177672067137,55,82882.0,112860,5280,1.3328766799726008,3.20625,3.20625,3.52e-05,200,5346,3.564e-05
10,80,8,2,81.56565656565657,0.0043591326306511,52,76804.0,100048,4160,1.27294009873276,3.6075,3.6075,2.773333333333333e-05,200,4225,2.8166666666666666e-05
10,88,8,2,81.81818181818183,0.0049643602431337,41,58784.0,84132,3608,1.388866877971474,3.4977272727272726,3.4977272727272726,2.4053333333333336e-05,200,3662,2.4413333333333332e-05
10,96,8,2,82.32323232323232,0.0053663597682356,34,52338.0,74120,3264,1.3692961389248106,3.40625,3.40625,2.176e-05,200,3311,2.2073333333333334e-05
12,80,8,2,82.07070707070707,0.004842330943776,39,54600.0,80028,3120,1.4191374663072776,3.8475,3.8475,2.08e-05,200,3174,2.116e-05
12,88,8,2,81.56565656565657,0.0053420489986198,29,44544.0,63220,2552,1.364381906077348,3.715909090909091,3.715909090909091,1.7013333333333332e-05,200,2596,1.7306666666666668e-05
12,96,8,2,81.56565656565657,0.0048930765442428,37,57726.0,85396,3552,1.4347928357807722,3.60625,3.60625,2.368e-05,200,3604,2.4026666666666668e-05
14,80,8,2,81.56565656565657,0.0036416564959947,59,86900.0,128620,4720,1.4501871645695215,4.0875,4.0875,3.146666666666666e-05,200,4796,3.1973333333333334e-05
14,88,8,2,81.56565656565657,0.0044452842792014,39,60090.0,90012,3432,1.454574835978152,3.934090909090909,3.934090909090909,2.288e-05,200,3488,2.3253333333333333e-05
14,96,8,2,81.81818181818183,0.0046012332516738,35,58370.0,85260,3360,1.4171736311957714,3.80625,3.80625,2.24e-05,200,3412,2.2746666666666667e-05
16,80,8,2,82.57575757575758,0.0046977886676744,32,48318.0,73856,2560,1.4738774695669528,4.3275,4.3275,1.7066666666666667e-05,200,2611,1.7406666666666667e-05
16,88,8,2,81.56565656565657,0.0049274816756123,29,44744.0,70644,2552,1.5180505415162455,4.152272727272728,4.152272727272728,1.701333333333333e-05,200,2600,1.7333333333333332e-05
16,96,8,2,81.56565656565657,0.0048483526835006,29,48342.0,74356,2784,1.4831451709418757,4.00625,4.00625,1.856e-05,200,2832,1.888e-05
32,14,2,8,81.56565656565657,0.0058777998472794,41,40696.0,57892,1312,1.3625494257202033,6.61875,6.61875,8.746666666666665e-06,200,1372,9.146666666666667e-06
32,16,2,8,81.56565656565657,0.0059040685475021,36,37968.0,55440,1152,1.3943661971830985,7.21875,7.21875,7.68e-06,200,1209,8.06e-06
40,14,2,8,81.56565656565657,0.0056732452376307,37,41879.0,56980,1480,1.3047560165785075,5.775,5.775,9.866666666666667e-06,200,1536,1.024e-05
40,16,2,8,82.32323232323232,0.0042747258877496,64,76894.0,106752,2560,1.3566835269298223,6.255,6.255,1.7066666666666667e-05,200,2645,1.7633333333333333e-05
40,18,2,8,82.07070707070707,0.0051448789496309,40,48711.0,71840,1600,1.4224897530839753,6.735,6.735,1.0666666666666666e-05,200,1663,1.1086666666666667e-05
40,20,2,8,82.32323232323232,0.0056437271670637,30,37378.0,57720,1200,1.4735767168751595,7.215,7.215,8e-06,200,1255,8.366666666666667e-06
48,14,2,8,82.07070707070707,0.0054387125028389,39,44460.0,65052,1872,1.4064689094525642,5.2125,5.2125,1.248e-05,200,1930,1.2866666666666667e-05
48,16,2,8,82.07070707070707,0.0059973174098208,28,32193.0,50288,1344,1.4797116374871266,5.6125,5.6125,8.96e-06,200,1393,9.286666666666667e-06
48,18,2,8,81.56565656565657,0.0053922944911591,31,41278.0,59644,1488,1.3848154167634084,6.0125,6.0125,9.92e-06,200,1542,1.028e-05
48,20,2,8,81.81818181818183,0.0048136584955105,38,51323.0,77976,1824,1.468059870093194,6.4125,6.4125,1.216e-05,200,1887,1.258e-05
56,14,2,8,81.81818181818183,0.0053599525540327,38,45958.0,68248,2128,1.4292774869109948,4.810714285714285,4.810714285714285,1.4186666666666667e-05,200,2185,1.4566666666666667e-05
56,16,2,8,81.56565656565657,0.0056461766706239,30,38349.0,57720,1680,1.4379312921950125,5.1535714285714285,5.1535714285714285,1.12e-05,200,1731,1.154e-05
56,18,2,8,82.57575757575758,0.0052700364298395,30,42915.0,61560,1680,1.3769655758606034,5.496428571428572,5.496428571428572,1.1199999999999998e-05,200,1733,1.1553333333333333e-05
56,20,2,8,81.81818181818183,0.0052647520680726,30,41143.0,65400,1680,1.5232327937580064,5.839285714285714,5.839285714285714,1.12e-05,200,1735,1.1566666666666667e-05
64,14,2,8,82.57575757575758,0.0056696423081208,32,42265.0,61568,2048,1.3974623782826792,4.509375,4.509375,1.3653333333333332e-05,200,2099,1.3993333333333334e-05
64,16,2,8,81.81818181818183,0.0055001239254929,30,42915.0,61560,1920,1.3769655758606034,4.809375,4.809375,1.28e-05,200,1971,1.314e-05
64,18,2,8,81.56565656565657,0.0054448309448375,29,41127.0,63220,1856,1.4730072928073814,5.109375,5.109375,1.2373333333333334e-05,200,1908,1.272e-05
64,20,2,8,82.07070707070707,0.0055346738176785,25,37616.0,57700,1600,1.464169711733658,5.409375,5.409375,1.0666666666666667e-05,200,1650,1.1e-05
16,16,4,8,81.56565656565657,0.0050292286836194,64,69224.0,98560,1024,1.3878562577447335,14.4375,13.878562577447335,7.101600000000001e-06,240,1109,7.393333333333333e-06
16,18,4,8,81.56565656565657,0.0055256624642053,45,51899.0,75060,810,1.3979996647482817,13.9,13.9,5.4e-06,240,876,5.84e-06
16,20,4,8,81.56565656565657,0.0045112659956089,62,80456.0,111352,1240,1.3538566287326135,13.47,13.47,8.266666666666667e-06,240,1323,8.82e-06
20,14,4,8,81.56565656565657,0.005419826138571,48,53468.0,73920,960,1.3376764386536373,11.55,11.55,6.4e-06,240,1027,6.846666666666667e-06
20,16,4,8,81.56565656565657,0.0054516212590702,46,50237.0,76728,920,1.4747160237559822,12.51,12.51,6.133333333333333e-06,240,987,6.58e-06
20,18,4,8,81.56565656565657,0.0046366241749929,52,70363.0,93392,1040,1.2943247176217865,13.47,12.943247176217865,7.2155e-06,240,1115,7.433333333333333e-06
20,20,4,8,81.81818181818183,0.005144128618592,41,52874.0,78884,820,1.4430175977755826,14.43,14.43,5.466666666666667e-06,240,886,5.906666666666666e-06
24,14,4,8,81.56565656565657,0.0050306384293846,50,60369.0,83400,1200,1.3416772574443783,10.425,10.425,8e-06,240,1269,8.46e-06
24,16,4,8,81.56565656565657,0.0050716665719431,43,54868.0,77228,1032,1.3630074126367808,11.225,11.225,6.88e-06,240,1096,7.3066666666666664e-06
24,18,4,8,82.07070707070707,0.0053437053416797,36,46025.0,69264,864,1.448522492000753,12.025,12.025,5.76e-06,240,923,6.1533333333333334e-06
24,20,4,8,81.81818181818183,0.0049817733752,41,52206.0,84132,984,1.558057705840957,12.825,12.825,6.56e-06,240,1050,7e-06
28,14,4,8,82.07070707070707,0.0051524672769493,42,53046.0,75432,1176,1.375542507020679,9.62142857142857,9.62142857142857,7.840000000000001e-06,240,1237,8.246666666666667e-06
28,16,4,8,81.81818181818183,0.0047983373690263,48,59755.0,92352,1344,1.5005118039871967,10.307142857142857,10.307142857142857,8.96e-06,240,1413,9.42e-06
28,18,4,8,81.81818181818183,0.0057051852724411,28,36533.0,57456,784,1.4991780821917808,10.992857142857144,10.992857142857144,5.226666666666666e-06,240,835,5.566666666666667e-06
28,20,4,8,81.56565656565657,0.0044865473155959,43,62008.0,93740,1204,1.4692789968652038,11.678571428571429,11.678571428571429,8.026666666666665e-06,240,1272,8.48e-06
32,14,4,8,82.57575757575758,0.0056696423081208,32,42093.0,61568,1024,1.4029395009684402,9.01875,9.01875,6.826666666666666e-06,240,1075,7.166666666666667e-06
32,16,4,8,81.81818181818183,0.0055001239254929,30,42751.0,61560,960,1.3820353366409985,9.61875,9.61875,6.4e-06,240,1011,6.74e-06
32,18,4,8,81.56565656565657,0.0054448309448375,29,40979.0,63220,928,1.4781043230226087,10.21875,10.21875,6.186666666666667e-06,240,980,6.533333333333333e-06
32,20,4,8,82.07070707070707,0.0055346738176785,25,37488.0,57700,800,1.4689409368635438,10.81875,10.81875,5.333333333333334e-06,240,850,5.666666666666667e-06
32,22,2,8,81.56565656565657,0.0045461327994846,47,64838.0,90428,1504,1.3571664415428486,9.01875,9.01875,1.0026666666666667e-05,200,1578,1.052e-05
32,24,2,8,81.56565656565657,0.0044658909968552,49,65989.0,100548,1568,1.4834245585045958,9.61875,9.61875,1.0453333333333332e-05,200,1646,1.0973333333333334e-05
40,22,2,8,81.56565656565657,0.0037091773380395,61,88951.0,125172,2440,1.3794121860639388,7.695,7.695,1.6266666666666665e-05,200,2528,1.6853333333333333e-05
40,24,2,8,81.56565656565657,0.0039615361454335,50,77730.0,109000,2000,1.370689871985111,8.175,8.175,1.3333333333333332e-05,200,2079,1.386e-05
48,22,2,8,81.56565656565657,0.0054303220016393,27,37798.0,58860,1296,1.4867390755241223,6.8125,6.8125,8.64e-06,200,1350,9e-06
48,24,2,8,81.56565656565657,0.005205218697743,28,41153.0,64624,1344,1.5048084759576201,7.2125,7.2125,8.96e-06,200,1401,9.34e-06
56,22,2,8,82.57575757575758,0.0053269723230655,26,38795.0,60008,1456,1.4785029689309386,6.182142857142857,6.182142857142857,9.706666666666668e-06,200,1509,1.006e-05
56,24,2,8,82.07070707070707,0.004841352055293,30,47106.0,73080,1680,1.4945396539735776,6.525,6.525,1.12e-05,200,1739,1.1593333333333333e-05
64,22,2,8,82.07070707070707,0.0051173424317804,28,43393.0,68208,1792,1.5095274980635167,5.709375,5.709375,1.1946666666666669e-05,200,1847,1.2313333333333333e-05
64,24,2,8,81.56565656565657,0.0048483526835006,29,48231.0,74356,1856,1.4864362393299082,6.009375,6.009375,1.2373333333333332e-05,200,1914,1.276e-05
16,22,4,8,81.56565656565657,0.004619012287577,54,74356.0,103896,1188,1.3643956505751957,13.118181818181817,13.118181818181817,7.92e-06,240,1263,8.42e-06
16,24,4,8,81.56565656565657,0.0045689104679625,51,76079.0,104652,1224,1.3439149362407057,12.825,12.825,8.16e-06,240,1296,8.64e-06
20,22,4,8,81.56565656565657,0.0050227666918617,38,54220.0,77976,836,1.3921302578018997,13.99090909090909,13.921302578018997,5.6012e-06,240,899,5.993333333333333e-06
20,24,4,8,81.81818181818183,0.0053615741130447,31,46486.0,67580,744,1.3998094370106466,13.625,13.625,4.96e-06,240,800,5.333333333333334e-06
24,22,4,8,81.56565656565657,0.0041189330437937,52,75292.0,113360,1248,1.470603497483265,13.625,13.625,8.32e-06,240,1327,8.846666666666666e-06
24,24,4,8,81.56565656565657,0.0052276008649912,28,44490.0,64624,672,1.3963095803984271,14.425,13.96309580398427,4.6282e-06,240,729,4.86e-06
28,22,4,8,81.81818181818183,0.0044483750438038,39,59733.0,90012,1092,1.4630150345388053,12.364285714285714,12.364285714285714,7.28e-06,240,1158,7.72e-06
28,24,4,8,81.56565656565657,0.0038946361092849,47,76578.0,114492,1316,1.4609161669005997,13.05,13.05,8.773333333333333e-06,240,1392,9.28e-06
